Frequency [Hz],repeat,VC_rms_fft [V],VC_phase [deg],VC_real [V],VC_imag [V],VR_rms_fft [V],VR_phase [deg],VR_real [V],VR_imag [V],Irms [A],XC [Ohm],C [F],VC_rms_scope [V],VR_rms_scope [V],M_C,dt_C [s],Mdt_C [s],M_R,dt_R [s],Mdt_R [s]
500.0,1,1.1806390774817612,118.72791961214305,-0.5674751929316877,1.0353166359544927,1.0139102365882697,-152.27446471831576,-0.8974995212960077,-0.47170814825686236,0.018105539939076244,65.20871962142644,4.88140064751708e-06,0.0,1.014839635353015,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,2,1.1818785446549585,118.72623055274936,-0.5680403908416245,1.0364202857375078,1.0138520261770465,-152.21647177179867,-0.8969701141888696,-0.47258919288882245,0.01810450046744726,65.28092541299505,4.876001437939586e-06,0.0,1.014839635353015,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,3,1.182185430455081,118.71581296486109,-0.5679993863222996,1.0367926934145302,1.0135860324745922,-152.22741835581212,-0.8968250355342725,-0.4722938712989364,0.018099750579903432,65.31501222827283,4.873456734132008e-06,0.0,1.014839635353015,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,4,1.1810807221746877,118.69997579505134,-0.5671822775092077,1.0359806640918305,1.0134125887256786,-152.29160093532516,-0.8971999809034288,-0.471208307709625,0.018096653370101405,65.26514588194654,4.877180336952878e-06,0.0,1.014839635353015,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,5,1.1822422315212604,118.73835153759441,-0.5684344984445923,1.036618982543931,1.013440298156449,-152.22006424832296,-0.8966354700288584,-0.4723410545501637,0.01809714818136516,65.32754330533851,4.872521911562205e-06,0.0,1.0236643425132674,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,6,1.1828605159651107,118.69428811833495,-0.5679339774388342,1.0375981869200397,1.013135761428481,-152.239692028066,-0.8965277412720948,-0.4718920217749227,0.01809171002550859,65.38135501272818,4.8685116134687545e-06,0.0,1.0236643425132674,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,7,1.1826402887428995,118.70435581664773,-0.5680105167277902,1.0373052132542848,1.0128445833570934,-152.2192746315793,-0.8961019090039156,-0.47207575527169626,0.018086510417090952,65.38797487575916,4.868018726510455e-06,0.0,1.014839635353015,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,8,1.1819835862575065,118.71509526223198,-0.567889422160195,1.0366227869291298,1.013073894234203,-152.2514465811667,-0.896569781291343,-0.4716792792290613,0.018090605254182195,65.33687345724682,4.87182611197453e-06,0.0,1.014839635353015,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,9,1.1833310829109125,118.74212079280755,-0.5690262861478078,1.037536282476881,1.0128319644429138,-152.15566258849458,-0.8955660817401934,-0.47306445801160024,0.018086285079337745,65.42698391184719,4.865116304500058e-06,0.0,1.014839635353015,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,10,1.1837788643528744,118.67255490659645,-0.5679809854627192,1.0386192756931576,1.0129030605447658,-152.20258751312844,-0.8960161102611062,-0.4723639912329373,0.018087554652585103,65.44714789202789,4.863617383433205e-06,0.0,1.0060149282281177,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
