category,phasor,RMS [V],RMS_std [V],phase [deg],phase_std [deg],real [V],imag [V]
measured,$V_R$,1.0000714703648648,0.00021328218538864478,3.1803273823051137e-15,0.019842245201386943,1.0000714703648648,5.551115123125783e-17
measured,$V_L$,0.15611299158658412,0.0008589417432860352,80.47866920977964,0.4035143946855847,0.025823396340724933,0.15396239262736441
measured,$V_C$,1.1589093175845753,0.0004218396175408213,-88.64598378314405,0.008761359434525485,0.02738484351833259,-1.158585722650604
measured,$V_E$,1.4555638712184267,0.0011163309776735049,-43.64556984998303,0.040815922991912806,1.0532797102239222,-1.0046233300232397
theory,$V_R$,1.0000714703648648,,0.0,,1.0000714703648648,0.0
theory,$V_L$,0.15709085921815005,,90.0,,0.0,0.15709085921815005
theory,$V_C$,1.2094705011682991,,-90.0,,0.0,-1.2094705011682991
theory,$V_E$,1.4517733489180968,,-46.459907532371986,,1.0000714703648648,-1.052379641950149
