Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
500.0,10,1.1369850211282966,0.0009718328609309152,117.00225921121682,0.025437483639321194,0.9798294534579588,0.0004346950178720799,-153.41567146231978,0.03458517671462472,0.01749695739468285,7.762411033429807e-06,64.98187397058793,0.04370830128155056,4.8984431551157576e-06,3.293908886747489e-09
