stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,700.0000000000001,0.2274864347292449,0.0,0.005499927789999999,1.0187711660621088e-06,41.36171370205242,0.007661577189282341
coarse,822.8541080088764,0.1938927833430433,0.0,0.0055828853500000004,6.377339490979109e-06,34.72987491028009,0.03967199555371005
coarse,967.2698329529765,0.163992202182555,0.0010400042000000074,0.00562905613,5.93611900165407e-06,29.1330804335202,0.15403413070280977
coarse,1137.0313651405945,0.1446324740421619,0.0,0.0056526924,1.4546261291314781e-05,25.586559941781225,0.06584274538961876
coarse,1336.5870424869697,0.13727828099330738,0.0,0.005664987025,7.840633335034083e-06,24.232784977730184,0.03353942045385464
coarse,1571.1659123169106,0.14492825009121782,0.0009533017999999875,0.00565590407,5.535090461777284e-07,25.624249569736172,0.17105754304958554
coarse,1846.914750447834,0.1647275962048375,0.0,0.00561849098,2.944024941334251e-06,29.318836571127594,0.015362734660169153
coarse,2171.059127925984,0.19303485264765097,0.0012132972249999994,0.0055574157749999995,9.312150830955129e-06,34.73487462072659,0.27652306013806
coarse,2552.0927459200916,0.23042806348015238,0.0013866871749999938,0.005474927605000001,1.655909731250248e-06,42.08783767391165,0.24054994148703107
coarse,3000.0000000000014,0.2696382144081004,0.0,0.005350932944999999,7.485679873014395e-06,50.39092827896414,0.07049431594032639
fine,935.6109297408788,0.16840455047705805,0.0010399967500000012,0.00563575048,4.675390037168363e-08,29.881478144634478,0.18478352250473215
fine,1024.7167325733435,0.15443212210715748,0.0,0.005647567335,7.189656690138219e-06,27.344914737291788,0.03481154584272512
fine,1113.8225354058081,0.1458581676333698,0.0,0.00566200819,1.5120205723468716e-06,25.760855148856663,0.006879351219434576
fine,1202.9283382382728,0.13972967867625888,0.0,0.00566925667,2.332561423370827e-06,24.646915572302987,0.01014073763378007
fine,1292.0341410707374,0.13727828099330738,0.0,0.00567336055,3.903851686117279e-06,24.197001456727527,0.016650009126572822
fine,1381.139943903202,0.13727828099330738,0.0,0.005666065495,8.087583307295737e-06,24.228174022935015,0.03458261750893225
fine,1470.2457467356667,0.15296134459848354,0.0,0.005541141145,1.4981824926391464e-06,27.604665931929873,0.007463593893773617
fine,1559.3515495681315,0.1559028995804761,0.0,0.005556118675,1.5541499943727408e-07,28.05967776443639,0.0007848815079475667
fine,1648.4573524005962,0.2496584165884655,0.006066501150000016,0.00463390187,1.1894299734881324e-05,53.87835819606019,1.4474511286116774
fine,1737.5631552330608,0.2515037320481906,0.0,0.00474191131,7.188009131337892e-06,53.03853331662945,0.08039826915124089
