Frequency [Hz],n_repeat,VL_rms_fft_mean [V],VL_rms_fft_std [V],VL_phase_mean [deg],VL_phase_std [deg],VL_real_mean [V],VL_imag_mean [V],VL_rms_scope_mean [V],VL_rms_scope_std [V],M_mean,M_std,dt_mean [s],dt_std [s],Mdt_mean [s]
500.0,2,0.21559919800617558,0.0011301653480632438,159.1993442185717,0.08651279906762514,-0.20154678981354207,0.07656308311949045,0.0,0.0,2000.0,0.0,4e-06,0.0,0.008
