Frequency [Hz],repeat,VC_rms_fft [V],VC_phase [deg],VC_real [V],VC_imag [V],VR_rms_fft [V],VR_phase [deg],VR_real [V],VR_imag [V],Irms [A],XC [Ohm],C [F],VC_rms_scope [V],VR_rms_scope [V],M_C,dt_C [s],Mdt_C [s],M_R,dt_R [s],Mdt_R [s]
500.0,1,1.0968371584460483,27.117460572583454,0.9762661694896538,0.4999561165322416,0.9547543772126202,115.76976056263442,-0.41508507044166165,0.8598024802843378,0.01704918530736822,64.3336991575793,4.947793929960732e-06,1.2869342945601387,0.958454232736601,2000,4e-06,0.008,2000,4e-06,0.008
500.0,2,1.0887770987243004,26.88835706798969,0.9710688070105237,0.4924032318716677,0.9452773320422666,115.65787802078061,-0.40930180009064215,0.8520688181804952,0.016879952357897618,64.50119500573676,4.934945564271796e-06,1.2586500502888007,0.9501197777337641,2000,4e-06,0.008,2000,4e-06,0.008
500.0,3,1.0871922330533246,26.48314213639103,0.9731083743895753,0.4848165047771711,0.9451204892639831,115.6159488834619,-0.4086103364111019,0.8522266906196947,0.016877151593999697,64.41799298880814,4.941319519828773e-06,1.2586500502888007,0.9501197777337641,2000,4e-06,0.008,2000,4e-06,0.008
500.0,4,1.0847321910630765,26.64217129523709,0.9695601339704392,0.4864124514686346,0.9427836811764799,115.56711674034709,-0.4068753590818092,0.8504666434756412,0.016835422878151426,64.43153812731451,4.94028072952133e-06,1.2586500502888007,0.9501197777337641,2000,4e-06,0.008,2000,4e-06,0.008
500.0,5,1.085914684711097,26.705826877581558,0.970075483670606,0.48802075616969515,0.9440485408472158,115.54688429797065,-0.4071204847450229,0.8517514651450473,0.016858009657985996,64.41535547446291,4.941521844274891e-06,1.2586500502888007,0.9501197777337641,2000,4e-06,0.008,2000,4e-06,0.008
500.0,6,1.0868072736738739,26.49773082660103,0.9726403783607477,0.4848925081837213,0.947660699815928,115.5835482947751,-0.4092252704549074,0.8547487818047607,0.016922512496713,64.22257178920526,4.9563553329593265e-06,1.272792172406792,0.9501197777337641,2000,4e-06,0.008,2000,4e-06,0.008
500.0,7,1.0863107562572891,26.93568050760591,0.9684629926603967,0.49208788951522836,0.9413808283039005,115.47693484340219,-0.404932811827615,0.849839562390172,0.016810371933998224,64.62145873526298,4.925761386597943e-06,1.2586500502888007,0.9501197777337641,2000,4e-06,0.008,2000,4e-06,0.008
500.0,8,1.0983568169942408,26.546817324538,0.9825564726843612,0.4908874366122914,0.959989448276763,116.00953284478592,-0.4209752272356982,0.862762770903205,0.01714266871922791,64.0715185589674,4.968040298449276e-06,1.2869342945601387,0.9667886034169539,2000,4e-06,0.008,2000,4e-06,0.008
500.0,9,1.1098813978702087,27.205236280756928,0.9871003189976703,0.5074146997999031,0.9639853630905526,116.16582942188602,-0.42508926101989036,0.8651976077280774,0.017214024340902724,64.47541701407894,4.936918610612229e-06,1.2869342945601387,0.9667886034169539,2000,4e-06,0.008,2000,4e-06,0.008
500.0,10,1.109729862003569,27.25248880241451,0.9865467973540998,0.508159210536254,0.9644077658462966,116.12729702189654,-0.42469331683740696,0.8658625326564761,0.017221567247255296,64.43837811453736,4.93975632996231e-06,1.2869342945601387,0.9667886034169539,2000,4e-06,0.008,2000,4e-06,0.008
