category,phasor,RMS [V],RMS_std [V],phase [deg],phase_std [deg],real [V],imag [V]
measured,$V_R$,0.9639755773531855,0.0008761903089306296,9.898242516256855e-15,0.16410396515221592,0.9639755773531855,1.6653345369377348e-16
measured,$V_L$,0.1925342115805385,0.0002770471849186995,52.58255924873177,0.0005095482037251233,0.11698718137797844,0.15291638899142085
measured,$V_C$,1.115989673039076,0.0028127110961214314,-87.7767193404683,0.25990832017692495,0.04329351429758643,-1.1151495962199995
measured,$V_E$,1.47981245856963,0.004595756795075702,-40.55969695324398,0.1769465518931706,1.1242562730287504,-0.9622332072285784
theory,$V_R$,0.9639755773531855,,0.0,,0.9639755773531855,0.0
theory,$V_L$,0.15142092960263734,,90.0,,0.0,0.15142092960263734
theory,$V_C$,1.165816703310207,,-90.0,,0.0,-1.165816703310207
theory,$V_E$,1.3993740384361808,,-46.45990753237199,,0.9639755773531855,-1.0143957737075695
