Frequency [Hz],n_repeat,VL_rms_fft_mean [V],VL_rms_fft_std [V],VL_phase_mean [deg],VL_phase_std [deg],VL_real_mean [V],VL_imag_mean [V],VL_rms_scope_mean [V],VL_rms_scope_std [V],M_mean,M_std,dt_mean [s],dt_std [s],Mdt_mean [s]
500.0,2,0.16966985581177801,0.00262927254759209,-91.02318997725635,3.169522666814529,-0.0030298090048037794,-0.16964280187671965,0.0,0.0,1400.0,0.0,1e-05,0.0,0.014
