Frequency [Hz],repeat,VC_rms_fft [V],VC_phase [deg],VC_real [V],VC_imag [V],VR_rms_fft [V],VR_phase [deg],VR_real [V],VR_imag [V],Irms [A],XC [Ohm],C [F],VC_rms_scope [V],VR_rms_scope [V],M_C,dt_C [s],Mdt_C [s],M_R,dt_R [s],Mdt_R [s]
500.0,1,1.1019196191172778,116.91887328292036,-0.49887035423914206,0.9825249191022483,0.950281256857155,-154.5194972055723,-0.8578490438403319,-0.4088147320195819,0.01696930815816348,64.9360368051996,4.901898881489835e-06,1.1242997213814934,0.9480360375346848,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,2,1.0995979016312158,117.70154712283811,-0.5111656267850518,0.9735631706598286,0.9374123952362396,-154.82983350735762,-0.8484038041138915,-0.3986890817512081,0.016739507057789992,65.68878628474909,4.8457264045643125e-06,1.103086538204506,0.9321026743570693,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,3,1.1094270055478506,116.90778077825695,-0.5020776387086591,0.9893160897041996,0.9560285286538838,-154.291835489383,-0.8613962520106536,-0.41471320767743614,0.017071938011676495,64.98541669897399,4.8981741189453086e-06,1.1384418435348402,0.9639694007476558,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,4,1.1078655049955168,116.97285686105027,-0.5024927246086761,0.9873535531279162,0.9557708320744156,-154.32807622838064,-0.8614261349679745,-0.41405663554441163,0.017067336287043135,64.91144759575434,4.903755777657474e-06,1.1384418435348402,0.9639694007476558,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,5,1.1064460086279428,117.01899653599,-0.5026428096171627,0.9856840142504446,0.9540921118956158,-154.3881737283772,-0.8603461900057202,-0.4124271951800431,0.01703735914099314,64.942342265108,4.901422940435137e-06,1.1313707824758443,0.9560027191234927,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,6,1.0827509942639562,116.72415233899682,-0.4869083022839361,0.9670935946156197,0.9284900828545115,-154.9896497847245,-0.8414268938844996,-0.3925488711065931,0.01658018005097342,65.30393463371274,4.8742834251745874e-06,1.0960154771101551,0.9321026743570693,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,7,1.102482263354535,116.97101566466175,-0.5000194819698535,0.9825719610603275,0.9482148765823983,-154.49084679062653,-0.8557795689278851,-0.4083537456394589,0.016932408510399972,65.11077633624211,4.888743524420432e-06,1.1313707824758443,0.9480360375346848,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,8,1.1126243890939969,116.92888077569475,-0.5038899789889588,0.9919818144912216,0.9590400880138621,-154.21639942740072,-0.863561229460637,-0.41715691698696494,0.017125715857390394,64.96805145893258,4.899483346595362e-06,1.1384418435348402,0.9639694007476558,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,9,1.1124853843733755,116.97010591869766,-0.5045405515815216,0.99149511458917,0.9597589730562248,-154.2174154230923,-0.8642159473178485,-0.41745428823220043,0.017138553090289728,64.91127801235926,4.903768588922002e-06,1.1384418435348402,0.9639694007476558,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,10,1.1132141548996441,116.97337979161462,-0.5049277578215582,0.9921157765352906,0.9600704547425482,-154.17671009786565,-0.8641995298882164,-0.4182038385889697,0.017144115263259787,64.93272693314692,4.902148750221355e-06,1.1384418435348402,0.9639694007476558,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
