Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
5000.0,10,0.10130868571144465,0.0009447979082780263,-30.23398800467685,0.1113218456122358,0.8968260116570181,0.0003752147333017698,52.443053743517865,0.057244739063468865,0.016014757401957107,6.7002630946745645e-06,6.325987422694844,0.06107397816645309,5.03220840252777e-06,4.90970647201604e-08
