Frequency [Hz],repeat,VL_rms [V],VR_rms [V],Irms [A],XL [Ohm],L [H]
5000,1,0.0,0.8768124154241885,0.015657364561146223,0.0,0.0
5000,2,0.0,0.8768124154241885,0.015657364561146223,0.0,0.0
5000,3,0.0,0.8768124154241885,0.015657364561146223,0.0,0.0
5000,4,0.0,0.8768124154241885,0.015657364561146223,0.0,0.0
5000,5,0.0,0.8768124154241885,0.015657364561146223,0.0,0.0
