stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,10.0,0.7617478943507653,1.3597399555105182e-16,0.0011979564266666666,1.5670100525604016e-05,635.9453304818265,8.31875201655616
coarse,11.518763755025224,0.7595008491722889,0.003891996416024127,0.00121216701,2.878429305924151e-05,626.7766166301477,13.733259501802294
coarse,13.268191844408273,0.7550067588153356,0.0,0.0012271245933333334,2.5025471277804804e-05,615.434700904861,12.48586720959171
coarse,15.283316731209128,0.7595008491722889,0.003891996416024127,0.0012322785333333333,1.3920741342174828e-05,616.408099501477,9.480865945939044
coarse,17.604491482002228,0.7535252970999745,0.0,0.0012632835399999998,7.281881186527234e-06,596.4946980275373,3.4269886834267527
coarse,20.278197840853746,0.752759713636859,0.003891996416024191,0.0012937262666666666,2.5165734566209946e-05,582.0173124763,12.909083989406861
coarse,23.35797703064569,0.7478926236750126,1.3597399555105182e-16,0.0013032270733333332,4.045680139857019e-06,573.8811388224868,1.7846125524458507
coarse,26.90550192113131,0.7470293719127034,0.0,0.0013555752433333332,9.292637919634702e-06,551.0965172990271,3.7810254553797775
coarse,30.991812033988886,0.7470293719127034,0.0,0.00138975451,1.5661087221836992e-06,537.5265910394345,0.6055416540215426
coarse,35.698736115966575,0.7470293719127034,0.0,0.0014515892433333334,1.0278279444548795e-05,514.6458061101005,3.6403795471715132
coarse,41.12053076728055,0.7470293719127034,0.0,0.0015262063833333332,2.571048323161795e-06,489.4690469673219,0.8237960491924549
coarse,47.365767938955074,0.7470293719127034,0.0,0.0016284089866666666,1.4044414684187853e-05,458.77071232672375,3.9495333400457966
coarse,54.55950909641715,0.7426987551211891,0.0037504241555067364,0.0017283630633333335,9.270556101315263e-06,429.7185209942773,2.732236100190104
coarse,62.84580958717786,0.7340375215735161,0.0,0.0018713169233333332,3.2988370934263126e-05,392.3377785997359,6.8572062563989675
coarse,72.3906033628001,0.7340375215735161,0.0,0.00203046777,7.040256662785725e-06,361.514437207208,1.2552606222916123
coarse,83.3850258219829,0.7250955618960967,0.0,0.002224008086666667,4.900283468967294e-06,326.0320478679171,0.7190631277991073
coarse,96.04924131500984,0.7125939636789699,0.0,0.002446582693333333,5.30836638432518e-06,291.2618502592552,0.6325094096946665
coarse,110.63685195570072,0.7021758949313165,0.003608924889783678,0.002694308523333333,4.84995192209496e-06,260.6135151177554,0.8910522106082955
coarse,127.43997602774164,0.6866563856903142,0.0034674012720500463,0.002983234976666667,1.7920966599582365e-06,230.1715865104195,1.1069210542685375
coarse,146.7950976809633,0.6682198228351387,0.0,0.0032783434733333334,7.804172018922517e-06,203.82926799878524,0.48581389887407317
coarse,169.08980505828663,0.6521338880287342,0.0032550915444702244,0.00361646184,2.2485900531890478e-06,180.32379031560154,0.9112085164095118
coarse,194.77055178496738,0.6232439092657144,0.0,0.0039584194299999995,7.92526680022805e-06,157.44808904996142,0.3152538281319625
coarse,224.35159724469446,0.5868420555289882,0.0,0.00430864701,4.929594138425856e-06,136.20112439040258,0.155743366326727
coarse,258.42530467242045,0.5544848240842456,0.0,0.004661089116666666,2.0645333040026545e-07,118.9603568888661,0.005269210287847215
coarse,297.6740032842026,0.5094270332417695,0.002618259647298148,0.004985088326666667,7.68114067935444e-06,102.1907221084465,0.6481413008487844
coarse,342.8836519843331,0.46513481181455424,0.0,0.005308815743333334,4.745142737055536e-06,87.61559680344597,0.07835079251819665
coarse,394.95957826678165,0.41549593949869107,6.798699777552591e-17,0.005593169633333333,3.087309189202489e-06,74.28632620727983,0.04101424117563725
coarse,454.94460748394545,0.3684309190372057,0.0019106173086817818,0.005832967193333333,4.909135425065822e-06,63.163399512294575,0.2751932437957408
coarse,524.0399455230246,0.3185415399312609,0.0,0.00604715369,4.315251498313481e-06,52.67629440675949,0.037599004523513356
coarse,603.6292330676011,0.27013910862863894,0.0,0.006216641363333333,5.41867451683823e-06,43.45421100156319,0.037895252758665954
coarse,695.3062531332754,0.2208574519508102,0.0,0.006350536676666667,5.790121054402379e-06,34.77778110069837,0.03172531077887621
coarse,800.9068467233961,0.1736799872275591,0.0,0.0064512652666666665,8.776886740940493e-07,26.921849000405643,0.0036628065737225463
coarse,922.5456757188994,0.1264872582962885,0.0006368683741567689,0.006531239953333334,4.363201647979831e-06,19.366547214955972,0.10990314092166434
coarse,1062.6585691826117,0.08294032657970087,0.0004953691084336943,0.006580845143333333,7.01400338162409e-06,12.603339090324743,0.08475548030023
coarse,1224.0513010667626,0.043755768456566584,0.0007353927141353314,0.006599477493333333,5.494504234453972e-06,6.63024589759242,0.11643429837587202
coarse,1409.9557761019284,0.03309259821984367,0.0003676957029944783,0.006601258646666667,7.602736327351489e-06,5.013036826329415,0.050106446415001296
coarse,1624.0947489951361,0.06618010895960318,0.0,0.0065744943,5.208028869745229e-06,10.066194240613134,0.00797749061367727
coarse,1870.7563729451954,0.10883787561881203,0.0006368683741567609,0.006521182756666667,8.239971372724035e-07,16.689899242823078,0.0979337931356527
coarse,2154.8800703163556,0.15369134908823517,0.0,0.006441616296666667,7.028597359433459e-06,23.859147156835604,0.026049679395316997
coarse,2482.1554450386257,0.20100689041122724,0.0010614513523317679,0.0063312887233333325,6.647485794210439e-06,31.74817672212829,0.16347606420581937
coarse,2859.1362174649407,0.2485621630183433,0.001273736768725931,0.006195736270000001,5.47121659139935e-07,40.11827300147303,0.20910706601485846
coarse,3293.371463241506,0.2959949147267234,0.0,0.006021036456666667,1.2627121189854141e-06,49.16012808340961,0.01030863080853764
coarse,3793.5567842620662,0.34318777358886504,6.798699777552591e-17,0.005799240430000001,6.200329040938105e-06,59.17810084682275,0.0632416441085895
coarse,4369.708438918791,0.387801540369695,0.0,0.005556170986666667,3.4708018443054975e-06,69.7965635362746,0.0436151049743034
coarse,5033.36391862456,0.4306176527384615,0.00219368885533464,0.00527790701,2.1618002497918786e-06,81.58879464139277,0.4371394347417663
coarse,5797.812987170434,0.47473055338267717,0.0024766873867808218,0.0049709430933333335,2.027163570912205e-06,95.50110794643268,0.49785746164638034
coarse,6678.363809503328,0.5109386861539454,0.002618259647298148,0.004640934366666666,6.496766323890111e-06,110.09459374506979,0.7171652688396538
coarse,7692.649499177907,0.5449247387409026,0.0,0.004311608303333333,1.0092375751359773e-05,126.38595378138217,0.2956205164976886
coarse,8860.981223124347,0.5728642639309289,0.0,0.003981731833333333,5.181867108237567e-06,143.87330304293585,0.18721884636904332
coarse,10206.754934688375,0.600819847091692,0.0,0.0036568336666666667,9.155337005279134e-06,164.301253444533,0.4109047482064835
coarse,11756.919879811323,0.625082382889861,0.00318432972539722,0.0033415375866666665,3.919337886076333e-06,187.06382939826048,0.77206437009158
coarse,13542.518258230612,0.6427371638444221,0.0,0.0030595879833333335,7.670841964356616e-06,210.07399065819482,0.5267193156220169
coarse,15599.306846467402,0.6586189955075581,0.0033258533431307874,0.0027976106666666666,6.077656660970153e-06,235.4243999064051,1.6963468249160516
coarse,17968.47303066054,0.67264296599854,0.0,0.0025407136399999996,8.625387649427642e-06,264.7477143175513,0.8978612234314054
coarse,20697.459587872123,0.6866563856903142,0.0034674012720500463,0.0023066706466666666,2.8327983751467403e-06,297.6819886941574,1.1481046024153585
coarse,23840.91473218806,0.698616129972702,0.0,0.0020994639466666667,3.772842861295979e-06,332.7600058338478,0.5984221387401857
coarse,27461.786450377454,0.7063431224445201,1.3597399555105182e-16,0.00190409102,5.786110330584737e-06,370.96307847323806,1.1261535492811083
coarse,31632.58304128511,0.7188447628052109,0.0,0.0017121617766666668,8.17407205340358e-06,419.852676884341,2.008009864728128
coarse,36436.82510137803,0.7265717130981096,0.0,0.0015803230133333334,2.157673955080671e-06,459.76209310370905,0.6279624880286634
coarse,41970.71803259463,0.7340375215735161,0.0,0.0015205048633333334,7.605765650941005e-06,482.76711970261886,2.41234806782065
coarse,48345.078564623436,0.7383681383414601,0.003750424135094359,0.0014838264333333333,5.0571127291600724e-06,497.61610857471965,3.3713106729343703
coarse,55687.553870403106,0.7470293719127034,0.0,0.00141781968,2.9084167064057138e-06,526.8875023255109,1.0820477868469955
coarse,64145.17771284136,0.7470293719127034,0.0,0.0013729565533333332,4.998237959864787e-06,544.1075090478522,1.9802078442928468
coarse,73887.31480983284,0.754511196179927,0.0,0.0013222271066666666,3.047490257020275e-06,570.6386345827424,1.3164494065990895
coarse,85109.05237876406,0.7617478943507653,1.3597399555105182e-16,0.00129129986,7.01964606016681e-07,589.9079431375045,0.32060502227479254
coarse,98035.10677650502,0.7617478943507653,1.3597399555105182e-16,0.00124908522,1.2159997355472596e-05,609.8833026057988,5.9611734812852655
coarse,112924.32346572354,0.7617478943507653,1.3597399555105182e-16,0.0012329750066666667,9.16879279749152e-06,617.8356274404723,4.579548614254644
coarse,130074.86041977201,0.7662419847077185,0.003891996416024127,0.00121347874,1.0136602827515681e-05,631.4863323114602,8.091395686653941
coarse,149830.1587643234,0.7638261835461643,0.004033471350149182,0.0011849848466666667,8.919871468991777e-06,644.5963307260198,2.3457808139347724
coarse,172585.82021841625,0.7662419847077185,0.003891996416024127,0.0011937833233333333,7.663861241576242e-06,641.8753606750337,4.793676399411261
coarse,198797.52905631915,0.7752301654216249,0.0,0.0011917909533333334,1.7546284672306924e-05,650.5695345397575,9.636431101128645
coarse,228990.17722825063,0.7752301654216249,0.0,0.0011992299666666666,6.106724595143799e-06,646.45116104,3.301006208375619
coarse,263768.3753713574,0.7752301654216249,0.0,0.00120294971,1.1361320762147297e-05,644.4793894156214,6.090381937492479
