Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],XL_mean [Ohm],XL_std [Ohm]
200,0.13605257686620845,0.0,0.005679449627,8.614332817254133e-06,23.955289256883464,0.03634365884093901
500,0.12753686093021405,0.013181760217514259,0.0058451949159999995,0.00010407958857174651,21.85303497790982,2.5667931758652562
1000,0.1449282500876823,0.0015888363149999985,0.005900768006000001,2.360417736929913e-05,24.562165075532707,0.3616367102304641
2000,0.23044183284675873,0.0022397630279419743,0.005751073126,7.578477891567648e-05,40.07983296302095,0.8989543745225453
5000,0.4358104254464795,0.001835351401558027,0.004795319540000001,7.3811857834331e-06,90.88262318218781,0.40050871123792015
