category,phasor,RMS [V],RMS_std [V],phase [deg],phase_std [deg],real [V],imag [V]
measured,$V_R$,1.1234354226827317,0.00302471437118306,-4.246645535533021e-15,0.04800684651823968,1.1234354226827317,-8.326672684688674e-17
measured,$V_L$,0.3535326401736293,0.0010995904777879341,85.05266428317316,0.09929019754827739,0.03048866854217517,0.3522155146478676
measured,$V_C$,0.6473753075287909,0.002486418481914428,-88.93828516249683,0.04010226451109697,0.01199544958772547,-0.6472641639911675
measured,$V_E$,1.2026728903272266,,-14.201184644310258,,1.1659195408126324,-0.2950486493433
theory,$V_R$,1.1234354226827317,,0.0,,1.1234354226827317,0.0
theory,$V_L$,0.35293764706826136,,90.0,,0.0,0.35293764706826136
theory,$V_C$,0.6793324497131062,,-90.0,,0.0,-0.6793324497131062
theory,$V_E$,1.1698891896807557,,-16.200312310171935,,1.1234354226827317,-0.3263948026448449
