Frequency [Hz],repeat,VL_rms_fft [V],VL_phase [deg],VL_real [V],VL_imag [V],VL_rms_scope [V],M,dt [s],Mdt [s]
500.0,1,0.17511176095434516,-92.615412486865,-0.007990648780211175,-0.17492935247294272,0.0,1400,1e-05,0.014
500.0,2,0.1746004274474315,-92.71469430766113,-0.008269535181216581,-0.17440448403843412,0.0,1400,1e-05,0.014
