stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,1.0,1,3.50017856687341e+37,0.00111876603,3.1286064047488193e+40
coarse,1.0,2,3.50017856687341e+37,0.00117432256,2.980593821576084e+40
coarse,1.0,3,3.50017856687341e+37,0.00110007543,3.181762333218741e+40
coarse,1.0,4,3.50017856687341e+37,0.0011254187,3.110112322527971e+40
coarse,1.0,5,3.50017856687341e+37,0.00112837518,3.101963450554992e+40
coarse,4.641588833612778,1,0.7684890298861952,0.0011545117,665.6398803807663
coarse,4.641588833612778,2,0.7684890298861952,0.00119159289,644.9258268788388
coarse,4.641588833612778,3,0.7684890298861952,0.00115351891,666.2127713937479
coarse,4.641588833612778,4,0.7684890298861952,0.00107246544,716.5629783708416
coarse,4.641588833612778,5,0.7684890298861952,0.00109169737,703.9396182535414
coarse,21.544346900318832,1,0.7535252970999745,0.00123213034,611.5629756345213
coarse,21.544346900318832,2,0.7535252970999745,0.00125909946,598.463680621366
coarse,21.544346900318832,3,0.7470293719127034,0.00125815556,593.7496090806953
coarse,21.544346900318832,4,0.7470293719127034,0.00123186118,606.4233405851002
coarse,21.544346900318832,5,0.7470293719127034,0.00123566377,604.557153854809
coarse,100.0,1,0.7125939636789699,0.00249715894,285.36187755792986
coarse,100.0,2,0.7125939636789699,0.00249576243,285.521552497675
coarse,100.0,3,0.7125939636789699,0.00248277024,287.0156699151388
coarse,100.0,4,0.7125939636789699,0.00249420386,285.69996827724015
coarse,100.0,5,0.7125939636789699,0.00250586309,284.3706691409744
coarse,464.15888336127773,1,0.36401853736726253,0.00587963872,61.91171850900093
coarse,464.15888336127773,2,0.36401853736726253,0.00587807084,61.92823245513362
coarse,464.15888336127773,3,0.36070929325836937,0.00587952649,61.35005835450694
coarse,464.15888336127773,4,0.36401853736726253,0.00587817607,61.92712382758935
coarse,464.15888336127773,5,0.36070929325836937,0.00587579235,61.3890470888355
coarse,2154.4346900318824,1,0.1559028995804761,0.00646101171,24.12979678386562
coarse,2154.4346900318824,2,0.1559028995804761,0.00645891344,24.137635691937078
coarse,2154.4346900318824,3,0.1559028995804761,0.00645890739,24.137658301441615
coarse,2154.4346900318824,4,0.1559028995804761,0.00647014659,24.095729117085753
coarse,2154.4346900318824,5,0.15443212210715748,0.0064661284,23.88324396823878
coarse,10000.0,1,0.600819847091692,0.00369247142,162.7148266706671
coarse,10000.0,2,0.600819847091692,0.00370172714,162.3079779704379
coarse,10000.0,3,0.600819847091692,0.0036922365,162.72517946553316
coarse,10000.0,4,0.600819847091692,0.00369372522,162.659594665705
coarse,10000.0,5,0.600819847091692,0.00369269634,162.70491580461012
coarse,46415.888336127726,1,0.7405334467254321,0.00142116565,521.0746873353096
coarse,46415.888336127726,2,0.7340375215735161,0.00142592785,514.7788659668272
coarse,46415.888336127726,3,0.7340375215735161,0.00143402594,511.8718574738726
coarse,46415.888336127726,4,0.7340375215735161,0.00143715728,510.75656908860805
coarse,46415.888336127726,5,0.7340375215735161,0.00141701777,518.015749071034
coarse,215443.46900318822,1,0.7752301654216249,0.00113662903,682.0432568237545
coarse,215443.46900318822,2,0.7752301654216249,0.00112611905,688.4087125793892
coarse,215443.46900318822,3,0.7752301654216249,0.00115621916,670.4872157815003
coarse,215443.46900318822,4,0.7752301654216249,0.00112974504,686.1992201546864
coarse,215443.46900318822,5,0.7752301654216249,0.00113750866,681.5158360391076
coarse,1000000.0,1,0.7752301654216249,0.00119132746,650.7280252078006
coarse,1000000.0,2,0.7752301654216249,0.00120374153,644.0171300076562
coarse,1000000.0,3,0.7752301654216249,0.00121092121,640.1986842906359
coarse,1000000.0,4,0.7752301654216249,0.00122671842,631.9544508197936
coarse,1000000.0,5,0.7752301654216249,0.00120337296,644.2143800718482
fine,1508.1042830223175,1,0.04559862800480439,0.00661254348,6.895777417981437
fine,1508.1042830223175,2,0.046088938074265506,0.00662165741,6.960332620751744
fine,1508.1042830223175,3,0.046579242911136444,0.00661000842,7.046775125157321
fine,1508.1042830223175,4,0.046088938074265506,0.00661345804,6.968962046104629
fine,1508.1042830223175,5,0.046088938074265506,0.0066021313,6.9809181277969286
fine,1576.1390627075348,1,0.05760120222811812,0.00660211593,8.724657797415883
fine,1576.1390627075348,2,0.05821398054043032,0.00660239207,8.817104455965808
fine,1576.1390627075348,3,0.05760120222811812,0.00659208605,8.737932392147417
fine,1576.1390627075348,4,0.05760120222811812,0.0066038901,8.722313871958304
fine,1576.1390627075348,5,0.05760120222811812,0.00660321582,8.723204541286387
fine,1644.1738423927522,1,0.0704695570397225,0.00659168512,10.690674047203654
fine,1644.1738423927522,2,0.06985677876276565,0.00659064157,10.599389759071006
fine,1644.1738423927522,3,0.06985677876276565,0.00658252789,10.612454657258679
fine,1644.1738423927522,4,0.06985677876276565,0.00659585604,10.591010225075449
fine,1644.1738423927522,5,0.0710823353520347,0.00659540575,10.777553049262314
fine,1712.2086220779695,1,0.08236832360349602,0.0065786941,12.520467185652548
fine,1712.2086220779695,2,0.08236832360349602,0.00657762261,12.522506760766566
fine,1712.2086220779695,3,0.08236832360349602,0.00657497859,12.527542481852556
fine,1712.2086220779695,4,0.08236832360349602,0.00656578271,12.545088261608955
fine,1712.2086220779695,5,0.08151031913918876,0.0065786629,12.390104247352264
fine,1780.243401763187,1,0.09523836956703363,0.00657507358,14.484761030922733
fine,1780.243401763187,2,0.0943803756386174,0.00656263251,14.381481135017477
fine,1780.243401763187,3,0.09352237117431014,0.00656690355,14.241471716804815
fine,1780.243401763187,4,0.09352237117431014,0.00656718761,14.240855709969606
fine,1780.243401763187,5,0.0943803756386174,0.00655672699,14.39443426309525
fine,1848.2781814484042,1,0.10589121734111365,0.00655110087,16.163881375423493
fine,1848.2781814484042,2,0.10491074466931063,0.00654879352,16.019858367638783
fine,1848.2781814484042,3,0.10589121734111365,0.00654843217,16.170468685043073
fine,1848.2781814484042,4,0.10589121734111365,0.00654734764,16.17314722899205
fine,1848.2781814484042,5,0.10491074466931063,0.00654833298,16.020985033859812
fine,1916.3129611336217,1,0.11692717995330258,0.00653134892,17.902454973007718
fine,1916.3129611336217,2,0.11692717995330258,0.00653192401,17.90087878767325
fine,1916.3129611336217,3,0.11692717995330258,0.00652179355,17.928684656585393
fine,1916.3129611336217,4,0.11692717995330258,0.00652311277,17.92505879877692
fine,1916.3129611336217,5,0.11692717995330258,0.00652052602,17.932169827197864
fine,1984.347740818839,1,0.12795804280531958,0.0065119029,19.649869595770475
fine,1984.347740818839,2,0.12795804280531958,0.00651387591,19.643917780024086
fine,1984.347740818839,3,0.12795804280531958,0.00650411658,19.673393185907436
fine,1984.347740818839,4,0.12795804280531958,0.00650561741,19.66885458229238
fine,1984.347740818839,5,0.12795804280531958,0.00651259441,19.64778316439325
fine,2052.382520504056,1,0.13886148519214345,0.00649325736,21.38548920724489
fine,2052.382520504056,2,0.13886148519214345,0.00649802107,21.369811469716186
fine,2052.382520504056,3,0.14020965752673814,0.00648735045,21.612776835069567
fine,2052.382520504056,4,0.1375133128929041,0.00649502594,21.172096025978934
fine,2052.382520504056,5,0.1375133128929041,0.00648593251,21.20177980280959
fine,2120.4173001892736,1,0.14964684265569747,0.00646023545,23.164301644098355
fine,2120.4173001892736,2,0.14964684265569747,0.00646270951,23.155433866266637
fine,2120.4173001892736,3,0.14964684265569747,0.00646244222,23.1563915871572
fine,2120.4173001892736,4,0.14829867035645813,0.00647219596,22.913192256999917
fine,2120.4173001892736,5,0.14829867035645813,0.00647587422,22.90017769314521
fine,2188.452079874491,1,0.16093283094251412,0.00645627175,24.926588776644063
fine,2188.452079874491,2,0.16093283094251412,0.00645537954,24.930033926791253
fine,2188.452079874491,3,0.16093283094251412,0.00645517232,24.93083421551698
fine,2188.452079874491,4,0.16093283094251412,0.00644556899,24.967978962321855
fine,2188.452079874491,5,0.16093283094251412,0.00645723427,24.92287320133332
fine,2256.486859559708,1,0.17049319025437956,0.00642588874,26.532235018806062
fine,2256.486859559708,2,0.17049319025437956,0.00642568618,26.533071407228224
