Frequency [Hz],repeat,VC_rms_fft [V],VC_phase [deg],VC_real [V],VC_imag [V],VR_rms_fft [V],VR_phase [deg],VR_real [V],VR_imag [V],Irms [A],XC [Ohm],C [F],VC_rms_scope [V],VR_rms_scope [V],M_C,dt_C [s],Mdt_C [s],M_R,dt_R [s],Mdt_R [s]
500.0,1,1.0191965875590887,114.82038027451905,-0.4278332016573921,0.9250515854003366,1.1897172877145406,-156.23363497017587,-1.0888249880191654,-0.4794657132182731,0.02124495156633108,47.97358960207316,6.635106708171678e-06,1.4354267455854375,1.2049382751220168,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,2,1.02131185350047,114.13560518310838,-0.41761200856461184,0.9320290298071171,1.1961701684031623,-156.34433098927772,-1.0956599544043495,-0.47995034752806265,0.021360181578627898,47.813818891986934,6.657278033006811e-06,1.4424978066444332,1.2156014278107066,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,3,1.0265813392526082,115.89142195026146,-0.4482743024746111,0.9235363532869616,1.1719488869649601,-155.94121423412258,-1.0701389482858221,-0.4777727755116685,0.020927658695802858,49.053807412221126,6.488994493513828e-06,1.4000714402197483,1.1836119697799927,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,4,1.0423004529912443,114.99444080430516,-0.44040354820023025,0.944687752137393,1.1663321750924627,-155.8471028376981,-1.0642277306032701,-0.4772316838506517,0.020827360269508263,50.044769932615814,6.360502538274988e-06,1.3930003791607524,1.1729488170913032,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,5,1.0461321672500925,115.39874826942597,-0.4487021951877588,0.9450179106181332,1.1587771112719019,-155.68213942407954,-1.0559645572524228,-0.4771826143462778,0.020692448415569675,50.556229318080526,6.296155596990951e-06,1.3788581727202773,1.1729488170913032,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,6,1.0581039189170045,115.41069765044631,-0.4540363986002249,0.9557378573508851,1.1468590030229104,-155.4891516922699,-1.043507208728853,-0.47579226364624927,0.020479625053980544,51.66617631563255,6.160894977774468e-06,1.3788581727202773,1.1622855801508407,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,7,1.0606645499048617,115.35891659750037,-0.4542691510583809,0.958461697628852,1.1452290943155887,-155.40764795348426,-1.0413472721832049,-0.47659787786298646,0.0204505195413498,51.8649195078031,6.137286805890075e-06,1.3788581727202773,1.1622855801508407,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,8,1.0557063417490264,115.32185089389242,-0.45152837074636093,0.9542735511478085,1.1498225428126214,-155.53397839306822,-1.046576571365229,-0.4762030661697633,0.02053254540736824,51.41624288677717,6.190842977086743e-06,1.3788581727202773,1.1622855801508407,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,9,1.0574398872679245,115.25357640047277,-0.4511304982414778,0.9563787893620378,1.1495872832530736,-155.5506371199388,-1.0465008197670085,-0.4758013829784038,0.020528344343804884,51.51121150143033,6.179429233089423e-06,1.3788581727202773,1.1622855801508407,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,10,1.0571181613681935,115.44599544930135,-0.4542015661973451,0.9545678311981547,1.1466112220769231,-155.5410270823565,-1.0437120169651157,-0.4747446895283245,0.02047520039423077,51.62919732233997,6.165307668768616e-06,1.3788581727202773,1.1622855801508407,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
