category,phasor,RMS [V],RMS_std [V],phase [deg],phase_std [deg],real [V],imag [V]
measured,$V_R$,0.956068896617599,0.00033554478609599506,-6.653400592186926e-15,0.006740995690960342,0.956068896617599,-1.1102230246251565e-16
measured,$V_L$,0.21559919800617558,0.0011301653480632438,43.343068359128004,0.08651279906762514,0.15679603304980588,0.14797978983885024
measured,$V_C$,1.101556310149978,0.0006663088738264319,-88.68474336904167,0.02570325724880411,0.02528461976922569,-1.1012660861183186
measured,$V_E$,1.484634352140968,0.0007241823156749828,-39.948719859994114,0.049905663775166045,1.1381495494366305,-0.9532862962794685
theory,$V_R$,0.956068896617599,,0.0,,0.956068896617599,0.0
theory,$V_L$,0.1501789510969774,,90.0,,0.0,0.1501789510969774
theory,$V_C$,1.1562544896132612,,-90.0,,0.0,-1.1562544896132612
theory,$V_E$,1.3878961503946985,,-46.459907532372,,0.956068896617599,-1.0060755385162838
