stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,700.0000000000001,1,0.22710812461100346,0.00633735163,35.83644049920005
coarse,700.0000000000001,2,0.2250245740933182,0.00634964975,35.43889552227951
coarse,700.0000000000001,3,0.2250245740933182,0.00633874862,35.49984193777954
coarse,700.0000000000001,4,0.2250245740933182,0.00633830111,35.50234837191542
coarse,700.0000000000001,5,0.2250245740933182,0.0063501508,35.43609926449592
coarse,822.8541080088764,1,0.17085199688267164,0.00645586941,26.464599271172624
coarse,822.8541080088764,2,0.17085199688267164,0.00645587407,26.46458016840958
coarse,822.8541080088764,3,0.17085199688267164,0.00646697683,26.41914473701178
coarse,822.8541080088764,4,0.17085199688267164,0.00645856978,26.453534250220894
coarse,822.8541080088764,5,0.17085199688267164,0.00645894697,26.45198941502869
coarse,967.2698329529765,1,0.11692717995330258,0.00655257842,17.84445335234959
coarse,967.2698329529765,2,0.11582409157152929,0.00654059928,17.708483062966256
coarse,967.2698329529765,3,0.11582409157152929,0.00654102908,17.707319468380852
coarse,967.2698329529765,4,0.11582409157152929,0.00654012291,17.709772914883843
coarse,967.2698329529765,5,0.11582409157152929,0.00655104592,17.680244190919865
coarse,1137.0313651405945,1,0.06728828133306719,0.00658554444,10.217573041397197
coarse,1137.0313651405945,2,0.06618519818388408,0.00659572845,10.03455474033108
coarse,1137.0313651405945,3,0.06618519818388408,0.00658463314,10.051463274669858
coarse,1137.0313651405945,4,0.06618519818388408,0.00658427645,10.052007792577433
coarse,1137.0313651405945,5,0.06618519818388408,0.00658707554,10.047736325775318
coarse,1336.5870424869697,1,0.02794486204310202,0.00659525581,4.237115715925812
coarse,1336.5870424869697,2,0.028312556402592837,0.00659708213,4.291678630745323
coarse,1336.5870424869697,3,0.027577165031960775,0.00659670355,4.180446312758859
coarse,1336.5870424869697,4,0.02794486204310202,0.0065964954,4.236319492180957
coarse,1336.5870424869697,5,0.02794486204310202,0.00659865048,4.234935935431152
coarse,1571.1659123169106,1,0.052948158568320455,0.00657680118,8.050746422034983
coarse,1571.1659123169106,2,0.05331585292781128,0.00658767624,8.093271585522134
coarse,1571.1659123169106,3,0.05368354728730209,0.00658592675,8.151251801775974
coarse,1571.1659123169106,4,0.05405124168214825,0.00658671884,8.206095173503451
coarse,1571.1659123169106,5,0.05331584765986576,0.00657681655,8.106634456736636
coarse,1846.914750447834,1,0.10294979932570462,0.006531958,15.760940184505875
coarse,1846.914750447834,2,0.10098884344620757,0.0065340274,15.455834091881458
coarse,1846.914750447834,3,0.10294979932570462,0.00652077002,15.78798194230819
coarse,1846.914750447834,4,0.10294979932570462,0.0065222932,15.784294905004366
coarse,1846.914750447834,5,0.10294979932570462,0.00652273791,15.783218756631696
coarse,2171.059127925984,1,0.15393445211676438,0.00644541671,23.88277733508473
coarse,2171.059127925984,2,0.15393445211676438,0.00644571055,23.881688593162842
coarse,2171.059127925984,3,0.15393445211676438,0.00643289229,23.929275538478567
coarse,2171.059127925984,4,0.15393445211676438,0.00644390797,23.888369112876138
coarse,2171.059127925984,5,0.15393445211676438,0.00644573988,23.88157992450114
coarse,2552.0927459200916,1,0.20774796976702323,0.00630403729,32.954749505776356
coarse,2552.0927459200916,2,0.20774796976702323,0.00630857702,32.93103486069878
coarse,2552.0927459200916,3,0.20958645743902454,0.00630514417,33.240549587468756
coarse,2552.0927459200916,4,0.20958645743902454,0.00631539617,33.18658905907158
coarse,2552.0927459200916,5,0.20958645743902454,0.00630343845,33.24954453057673
coarse,3000.0000000000014,1,0.261063817426889,0.00614105724,42.511217079437124
coarse,3000.0000000000014,2,0.261063817426889,0.0061340956,42.55946344019956
coarse,3000.0000000000014,3,0.261063817426889,0.00613157637,42.57694949445586
coarse,3000.0000000000014,4,0.26474077169910953,0.00614380278,43.09070150508795
coarse,3000.0000000000014,5,0.26290230509889034,0.00614050031,42.81447631730359
