Frequency [Hz],repeat,VL_rms_fft [V],VL_phase [deg],VL_real [V],VL_imag [V],VL_rms_scope [V],M,dt [s],Mdt [s]
500.0,1,0.3704791476593288,134.95125053886437,-0.26174533004413914,0.26219111550635626,0.0,2000,4e-06,0.008
500.0,2,0.37620978089031964,134.584714240273,-0.2640853723189762,0.267941626785929,0.0,2000,4e-06,0.008
