category,phasor,RMS [V],RMS_std [V],phase [deg],phase_std [deg],real [V],imag [V]
measured,$V_R$,0.9636843429388111,0.0005102002824716211,-9.90123385764751e-15,0.06376253909930399,0.9636843429388111,-1.6653345369377348e-16
measured,$V_L$,0.2358014506357757,0.0005157642489054492,38.316437724657014,0.20540571104039793,0.18500947114804345,0.14619787860108452
measured,$V_C$,1.1201545731777354,0.0010367234467421854,-88.49967797439486,0.022722256042582357,0.029328521925750528,-1.1197705593614458
measured,$V_E$,1.5282605762328334,0.0013756455380322743,-39.5719173280058,0.04988987684835072,1.1780223360126052,-0.9735726807603615
theory,$V_R$,0.9636843429388111,,0.0,,0.9636843429388111,0.0
theory,$V_L$,0.15137518260780378,,90.0,,0.0,0.15137518260780378
theory,$V_C$,1.1654644890499777,,-90.0,,0.0,-1.1654644890499777
theory,$V_E$,1.3989512622910696,,-46.45990753237199,,0.9636843429388111,-1.0140893064421739
