Frequency [Hz],n_repeat,VL_rms_fft_mean [V],VL_rms_fft_std [V],VL_phase_mean [deg],VL_phase_std [deg],VL_real_mean [V],VL_imag_mean [V],VL_rms_scope_mean [V],VL_rms_scope_std [V],M_mean,M_std,dt_mean [s],dt_std [s],Mdt_mean [s]
500.0,10,0.1732202837404579,0.0034192618271886026,-90.77001622709878,0.4881366502109301,-0.0023278924793718385,-0.17320464086083034,0.0,0.0,1400.0,0.0,1e-05,0.0,0.014
