Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
2000.0,2,0.31657828988700604,2.6463766828164004e-05,-5.9410549973766855,0.022414686708480354,1.11200476490764,0.00015861621029781525,81.98382270368332,0.008742546808457955,0.019857228060361047,2.8324323267470516e-06,15.942724037079094,0.0036067699655503217,4.9914602672235036e-06,1.1292329299684322e-09
