stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,10.0,0.7617478943507654,0.0,0.001161310986,1.7712910068885603e-05,656.0600841213736,10.013517801396558
coarse,35.938136638046274,0.7470293719127034,0.0,0.001428157906,8.528755340518897e-06,523.0869551054071,3.1362629205110557
coarse,129.1549665014884,0.6870567667018755,0.003289465674432985,0.002989256848,7.800582480909288e-06,229.84285350429573,1.1580617678353315
coarse,464.1588833612782,0.361371142080148,0.0014799389563251648,0.005881357658,2.1939684640782256e-06,61.4435626013187,0.2719598010916085
coarse,1668.100537200059,0.07486280757507616,0.000615272263637798,0.006582827772,7.839447045632253e-06,11.372467408065319,0.09668616187876226
coarse,5994.8425031894085,0.484739924145308,6.206335383118183e-17,0.004891207346,4.98057476815968e-06,99.10443205820876,0.10088168204603899
coarse,21544.346900318866,0.6906601958059273,0.0,0.002221360896,3.0349605779119663e-06,310.9180632201595,0.4249196551887332
coarse,77426.36826811278,0.75583491068091,0.002959915607000071,0.001255239688,8.277207793801638e-06,602.1687504309211,5.217191886641854
coarse,278255.94022071257,0.7752301654216249,0.0,0.001155344954,1.1672676694678005e-05,671.0494889001825,6.79760454906641
coarse,1000000.0,0.7755870649475728,0.0,0.0012154202900000002,7.389566463267629e-06,638.1414072689996,3.882078277099678
fine,1167.6703760400412,0.055272644704971396,0.00027404277648214394,0.00661217086,5.3413295873031775e-06,8.359217650444844,0.03809102385464821
fine,1220.3472351095168,0.04393158156802441,0.00026855390458069473,0.006620426942,6.126849641256946e-06,6.635784191702134,0.04433170636140442
fine,1273.0240941789923,0.03500461510702154,0.0001644379323643282,0.006620265078,3.7104936877818537e-06,5.287496942868087,0.025311765092617098
fine,1325.7009532484678,0.02963625985149678,0.0003288771810272233,0.006619215292,8.433599528242264e-06,4.477269724856335,0.04488069535249786
fine,1378.3778123179434,0.029562720972527552,0.00032887820481412796,0.006621239988,4.85698911290952e-06,4.464828387744756,0.04922776737504002
fine,1431.054671387419,0.03441630094278465,0.0002013952211470913,0.006615948582,6.069574157012122e-06,5.202026541775147,0.03131869231746023
fine,1483.7315304568947,0.04221144646628068,0.0003076361233673687,0.00661081327,3.5927958385566456e-06,6.385206567313558,0.04541021847346493
fine,1536.4083895263702,0.050738080010768474,0.00027404277648214703,0.006604520606,4.409378564189192e-06,7.682315538752974,0.0386947640090273
fine,1589.0852485958458,0.06005231544201155,7.757919228897728e-18,0.006596942338,3.952311314695603e-06,9.10305556681727,0.005449941558763699
fine,1641.7621076653213,0.07000923023525629,0.00032887583310588193,0.006591538245999999,9.125948302906747e-06,10.621073059553746,0.04674443712851475
fine,1694.4389667347968,0.07868684381252053,0.0005200020999999988,0.006582701578,5.597446359383077e-06,11.953547719432954,0.0721187685110879
fine,1747.1158258042724,0.08785955115682877,0.0004699469568586279,0.006565886829999999,2.3051388857180837e-06,13.381212865751639,0.07063409769272531
fine,1799.792684873748,0.09706695272364017,0.0,0.006557276378,4.6552268810521505e-06,14.802943517737583,0.010507030772835041
fine,1852.4695439432235,0.10589631710128558,1.5515838457795457e-17,0.006540632994,1.682607212863595e-06,16.19053122295886,0.00416465761206549
fine,1905.146403012699,0.11494162086611064,0.0004933161213670782,0.0065338350820000005,6.044189685377178e-06,17.59174453683382,0.07073903625300404
fine,1957.8232620821746,0.12354569767158385,0.0007799975500053359,0.006517252883999999,5.289861821175348e-06,18.95671528339486,0.1190308771664319
fine,2010.50012115165,0.13158136522728925,0.000738424399061901,0.0065050811520000005,6.739285432575178e-06,20.227432786425815,0.10162711628592508
fine,2063.1769802211256,0.14020965541955993,4.71179370517879e-09,0.00648822086,4.943704734139172e-06,21.609887134354402,0.016452188536650255
fine,2115.853839290601,0.14829867035645813,0.0,0.006474130415999998,4.811870137948407e-06,22.906355959247648,0.017009767417385902
fine,2168.5306983600767,0.15737368762504106,0.0,0.0064579457039999994,4.0406175005723176e-06,24.369008984465093,0.015238056615991818
