Frequency [Hz],repeat,VL_rms_fft [V],VL_phase [deg],VL_real [V],VL_imag [V],VL_rms_scope [V],M,dt [s],Mdt [s]
500,1,0.15559553800883053,-72.31467198649756,0.04726822824937005,-0.14824198476282918,0.15556349101251232,1000,1.9999999999998318e-06,0.0019999999999998318
500,2,0.15313283966812197,-71.43292401088021,0.04875973774531276,-0.14516251086224388,0.16970563423764115,1000,1.9999999999998318e-06,0.0019999999999998318
500,3,0.15515157802360427,-72.28961023536766,0.047198011057155376,-0.1477983758891254,0.16970563423764115,1000,1.9999999999998318e-06,0.0019999999999998318
500,4,0.15408085165031088,-72.20640129363105,0.04708540223248523,-0.1467101691836329,0.16970563423764115,1000,1.9999999999998318e-06,0.0019999999999998318
500,5,0.153904998148147,-71.9864538716906,0.04759386463332871,-0.14636110311228703,0.15556349101251232,1000,1.9999999999998318e-06,0.0019999999999998318
500,6,0.15395119963714182,-72.04159905219008,0.0474672203160024,-0.14645079332385738,0.16970563423764115,1000,1.9999999999998318e-06,0.0019999999999998318
500,7,0.1530205608502752,-71.991597748433,0.04730729499047159,-0.14552426561785933,0.16970563423764115,1000,1.9999999999998318e-06,0.0019999999999998318
500,8,0.1556331452343954,-72.15965563306573,0.04768065179518264,-0.14814935484144692,0.15556349101251232,1000,1.9999999999998318e-06,0.0019999999999998318
500,9,0.15402126546736805,-72.00174450158384,0.04759072849335334,-0.1464843772476826,0.16970563423764115,1000,1.9999999999998318e-06,0.0019999999999998318
500,10,0.15504839527099112,-72.17713538247696,0.047456474807904464,-0.14760720807235747,0.15556349101251232,1000,1.9999999999998318e-06,0.0019999999999998318
