category,phasor,RMS [V],RMS_std [V],phase [deg],phase_std [deg],real [V],imag [V]
measured,$V_R$,1.115231035166541,5.157765325869731e-05,1.4259622361516125e-15,0.019953004757029442,1.115231035166541,2.7755575615628914e-17
measured,$V_L$,0.3499776529028781,0.0009610980669645393,84.13151608824585,0.08611297818283553,0.035783596545597395,0.348143493045137
measured,$V_C$,0.6430077079376448,0.0008948043602176333,-87.9929632313604,0.017112375352078633,0.022519567957632783,-0.6426132441260646
measured,$V_E$,1.2099152664944077,0.0006300033410939282,-14.0861449592653,0.06343711379138664,1.1735341996697712,-0.29446975108092754
theory,$V_R$,1.115231035166541,,0.0,,1.115231035166541,0.0
theory,$V_L$,0.3503601627134545,,90.0,,0.0,0.3503601627134545
theory,$V_C$,0.6743713219462248,,-90.0,,0.0,-0.6743713219462248
theory,$V_E$,1.1613455528420464,,-16.200312310171935,,1.115231035166541,-0.32401115923277035
