Frequency [Hz],repeat,VC_rms_fft [V],VC_phase [deg],VC_real [V],VC_imag [V],VR_rms_fft [V],VR_phase [deg],VR_real [V],VR_imag [V],Irms [A],XC [Ohm],C [F],VC_rms_scope [V],VR_rms_scope [V],M_C,dt_C [s],Mdt_C [s],M_R,dt_R [s],Mdt_R [s]
500.0,1,1.06173564552766,26.099931542122768,0.9534684459483324,0.46709795928146514,0.926979485023315,115.02066828638527,-0.39206149247395056,0.8399873521507265,0.016553205089702053,64.14078964007874,4.962674890190204e-06,1.3010764166781303,0.9241359927329063,2000,4e-06,0.008,2000,4e-06,0.008
500.0,2,1.0618281954018234,26.0409138982059,0.9540322296102289,0.4661562199684006,0.9279177904902395,115.0100838994323,-0.3923030075903654,0.8409100880259682,0.016569960544468562,64.08151622040442,4.96726521090705e-06,1.3010764166781303,0.9241359927329063,2000,4e-06,0.008,2000,4e-06,0.008
500.0,3,1.0643115658262368,26.030895226940487,0.9563451777507782,0.46707923326169015,0.9279292036962731,115.04515523360173,-0.3928224953321108,0.840680137884471,0.016570164351719163,64.2305980336166,4.955735987654913e-06,1.074802293933168,0.9321026743570693,2000,4e-06,0.008,2000,4e-06,0.008
500.0,4,1.066385533254039,26.045231527597483,0.9580916285443393,0.4682291499327622,0.9285697581873729,115.14492000479827,-0.3945578888455111,0.8405747249173802,0.016581602824774517,64.31136630897684,4.949512107307845e-06,1.0889444160511594,0.9241359927329063,2000,4e-06,0.008,2000,4e-06,0.008
500.0,5,1.066829674545002,26.082465341982836,0.9581860572112324,0.4690469424863445,0.9297014459392371,115.15158733347653,-0.3951366850098611,0.8415531942431957,0.016601811534629234,64.25983527880275,4.9534812033480405e-06,1.0889444160511594,0.9241359927329063,2000,4e-06,0.008,2000,4e-06,0.008
500.0,6,1.0663951855284781,26.158373712147952,0.9571738109980551,0.4701244380563264,0.9309122902442877,115.1626594668052,-0.39581414202962184,0.8425727607140046,0.01662343375436228,64.15011490923993,4.961953484169716e-06,1.0889444160511594,0.9400693559458771,2000,4e-06,0.008,2000,4e-06,0.008
500.0,7,1.069780418640147,26.106969070145734,0.9606350635882369,0.4707551579225788,0.9319921998877027,115.18781380749026,-0.3966436106041573,0.8433761360261608,0.01664271785513755,64.2791897304147,4.951989711114504e-06,1.0889444160511594,0.9400693559458771,2000,4e-06,0.008,2000,4e-06,0.008
500.0,8,1.069771184119461,26.17283932414614,0.9600849361975161,0.4718551702153589,0.9320133331984819,115.19556834789384,-0.39676674805206646,0.8433415683457874,0.016643095235687178,64.27717735013556,4.952144747269606e-06,1.0889444160511594,0.9400693559458771,2000,4e-06,0.008,2000,4e-06,0.008
500.0,9,1.0707445344875555,26.155156246686005,0.9611042009938686,0.4719878949368395,0.9320156428418555,115.2344857898968,-0.3973404703551759,0.84307396420471,0.016643136479318848,64.33550165367494,4.947655306976352e-06,1.0889444160511594,0.9400693559458771,2000,4e-06,0.008,2000,4e-06,0.008
500.0,10,1.0699816185099098,26.14815739296994,0.9604770113403478,0.4715342772649722,0.9318493229141158,115.1515157419591,-0.3960485101190673,0.8434979183424006,0.01664016648060921,64.30113663566766,4.9502995256109536e-06,1.0889444160511594,0.9400693559458771,2000,4e-06,0.008,2000,4e-06,0.008
