stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,100.0,0.7125939636789699,0.0,0.00243331264,4.977870510343717e-06,292.8503059863895,0.5995299006619963
coarse,117.21022975334806,0.6906601958059273,0.0,0.00271174279,7.188685052452223e-06,254.69380033940052,0.6748321905178807
coarse,137.38237958832624,0.6682198228351387,0.0,0.003013874124,6.569854907289016e-06,221.71541921526577,0.48365481682300987
coarse,161.02620275609394,0.6453056349697484,0.0,0.003341502416,6.787694654938523e-06,193.1190489945872,0.39295810508828677
coarse,188.73918221350976,0.6113606053241232,0.0,0.0036852314140000003,3.0112530085963155e-06,165.8948552130973,0.1355450143696712
coarse,221.22162910704503,0.5748742977162294,0.002752352113891377,0.0040380539359999995,6.738207212402871e-06,142.36443220636232,0.7018807865966613
coarse,259.2943797404667,0.5353646533975595,0.0,0.004369150008,1.1862970686004904e-06,122.53291463762037,0.033267029981977586
coarse,303.9195382313198,0.4890296725336774,0.0,0.004669766406000001,9.462519408243446e-06,104.72285718965968,0.21240539610564652
coarse,356.2247890262444,0.43695028695883487,0.0,0.004977147747999999,4.927534123344053e-06,87.7913719777345,0.08685227816646707
coarse,417.53189365604004,0.3838740863077499,0.0,0.005215393566,5.887645849864829e-06,73.60412458448874,0.08311499733886564
coarse,489.3900918477494,0.33215675057716204,0.0016783327396347218,0.005413741618,6.047748683342393e-06,61.35437387613191,0.30121048449136495
coarse,573.6152510448682,0.283125543130923,0.0,0.005569828114,7.792819300623976e-06,50.832086932883115,0.07118113813265622
coarse,672.3357536499335,0.23752594048548673,0.0,0.0057018276320000005,5.128391194850353e-06,41.65788753414534,0.037474596310412216
coarse,788.0462815669912,0.19487864027943166,0.0,0.005784288980000001,5.6816310670395176e-06,33.691053722934065,0.03310994292937303
coarse,923.6708571873866,0.15884447356242784,4.7117937175914605e-09,0.005846782028,6.160225359389983e-06,27.167870100892543,0.028627720003950217
coarse,1082.636733874054,0.1299240879373818,0.0008666962374999931,0.005898606218,9.203887708092145e-06,22.02626066556278,0.14756241281317978
coarse,1268.9610031679222,0.1151622385424653,0.0006041863896191197,0.005908826552000001,4.1107527830884955e-06,19.489831217513036,0.09255176463512875
coarse,1487.3521072935118,0.11692717996037368,0.0007800012874999991,0.005899630954,2.2166078793912746e-06,19.819402053151485,0.1312440271416544
coarse,1743.3288221999874,0.13346880646036643,0.0,0.005873639881999999,4.875775213970542e-06,22.72336791593033,0.018864696280450406
coarse,2043.3597178569416,0.1647569788816167,0.0008727431795724022,0.005810427664,5.909331045036332e-06,28.35540965974074,0.15057048085036906
coarse,2395.026619987486,0.20223254885922812,0.0,0.00573715167,6.686719678541943e-06,35.24968143158327,0.041095070464081396
coarse,2807.2162039411755,0.24488520168684008,0.0,0.005620406382,2.8098877458485105e-06,43.57073742297668,0.021795223864010737
coarse,3290.3445623126677,0.28930284233977843,0.0014097644081910656,0.0054726854899999995,1.8958377679669159e-06,52.86307999476784,0.2647609922906168
coarse,3856.620421163472,0.337059432169584,0.0,0.00529361926,5.276244356225426e-06,63.672826360432566,0.06344253639000916
coarse,4520.35365636024,0.38436964894315834,0.0,0.005064788178,1.605961678207115e-06,75.89057357450137,0.024065499277016015
coarse,5298.316906283708,0.43011104199800315,0.0016992240806943746,0.004802444204,3.9764443019209995e-06,89.56074925473494,0.30708886518450335
coarse,6210.169418915616,0.47616046951213364,0.0,0.004523159842,5.087696116777352e-06,105.27174989788732,0.11845319217709163
coarse,7278.953843983146,0.5160783060836278,0.0020280952178179357,0.004203378313999999,1.3867496734560138e-06,122.77699111916567,0.4682448741514294
