Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],XL_mean [Ohm],XL_std [Ohm]
200.0,0.1424566008464829,0.0007783676602922528,0.0326432288,7.431282183445873e-06,4.364050061344369,0.02451719538976444
500.0,0.30726574066425244,0.0,0.03255795933333333,6.574372788589338e-06,9.437500239814959,0.0019055733982755445
1000.0,0.5937927592356513,0.00304285481168467,0.03221838796666667,5.847400537276549e-06,18.43023544115245,0.09178024256945166
1500.0,0.8776892103437522,0.004458042162525131,0.031666118666666666,6.86236104000202e-06,27.716973741865928,0.1384915225841682
2000.0,1.1317667942345353,0.0,0.0309439053,1.090643087907172e-05,36.57479161041454,0.012890381363515988
3000.0,1.5927290680343231,0.0,0.029153591633333337,8.251944935792264e-06,54.632347641780136,0.01546625133497
4000.0,1.9762465077128655,0.0,0.027132721033333335,5.650359813615565e-06,72.83628363065334,0.015169581322361268
5000.0,2.2800799354795847,0.0,0.025110473266666666,1.0504333606818466e-05,90.80196049114657,0.037983506434010446
