stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,100.0,1,0.7125939636789699,0.00251640845,283.17897425553866
coarse,100.0,2,0.7125939636789699,0.00251631322,283.1896911780203
coarse,100.0,3,0.7125939636789699,0.00251305709,283.55661577070254
coarse,100.0,4,0.7125939636789699,0.0025235666,282.3757311096802
coarse,100.0,5,0.7125939636789699,0.00251626968,283.19459132018386
coarse,127.42749857031335,1,0.6906601958059273,0.00297869532,231.86668041158615
coarse,127.42749857031335,2,0.6906601958059273,0.00298175332,231.62888464761642
coarse,127.42749857031335,3,0.6906601958059273,0.00298765302,231.1714885170726
coarse,127.42749857031335,4,0.6906601958059273,0.00298797898,231.14626991315959
coarse,127.42749857031335,5,0.6906601958059273,0.00297951163,231.8031548700239
coarse,162.3776739188721,1,0.6566988131846163,0.0035238585,186.3578838890995
coarse,162.3776739188721,2,0.6566988131846163,0.00351492479,186.83154047931032
coarse,162.3776739188721,3,0.6566988131846163,0.00353485486,185.7781547456849
coarse,162.3776739188721,4,0.6566988131846163,0.00352575746,186.25751221827275
coarse,162.3776739188721,5,0.6566988131846163,0.0035341375,185.81586403602472
coarse,206.913808111479,1,0.6113606053241232,0.00412265025,148.2931047386625
coarse,206.913808111479,2,0.6113606053241232,0.00412390288,148.24806090586767
coarse,206.913808111479,3,0.6113606053241232,0.00413556863,147.82987782846277
coarse,206.913808111479,4,0.6113606053241232,0.0041243243,148.2329130432646
coarse,206.913808111479,5,0.6113606053241232,0.00412833225,148.08900260489528
coarse,263.6650898730358,1,0.5497047814302518,0.00473972736,115.9781438209669
coarse,263.6650898730358,2,0.5497047814302518,0.00473276479,116.14876416249112
coarse,263.6650898730358,3,0.5497047814302518,0.00473956205,115.98218899365435
coarse,263.6650898730358,4,0.5497047814302518,0.00473139621,116.1823607730057
coarse,263.6650898730358,5,0.5497047814302518,0.00473321322,116.1377600965654
coarse,335.9818286283781,1,0.47322414072100544,0.00531106582,89.10153945729209
coarse,335.9818286283781,2,0.47322414072100544,0.00530667556,89.1752539552287
coarse,335.9818286283781,3,0.47322414072100544,0.00529707735,89.33683793026081
coarse,335.9818286283781,4,0.47322414072100544,0.00531772058,88.99003503508743
coarse,335.9818286283781,5,0.47322414072100544,0.00530341407,89.23009489262931
coarse,428.13323987193957,1,0.39123343179623155,0.00579244504,67.54201880113679
coarse,428.13323987193957,2,0.39123343179623155,0.00578043843,67.68231104508652
coarse,428.13323987193957,3,0.39123343179623155,0.00580326747,67.41606066215513
coarse,428.13323987193957,4,0.39123343179623155,0.00578971906,67.57381968655169
coarse,428.13323987193957,5,0.39123343179623155,0.00579792168,67.47821950506781
coarse,545.559478116852,1,0.30726574066425244,0.00617791153,49.73618336425942
coarse,545.559478116852,2,0.30444679085633913,0.00617075711,49.337023873937426
coarse,545.559478116852,3,0.3016278410130705,0.00616675336,48.91193524449152
coarse,545.559478116852,4,0.3016278410130705,0.00617899327,48.81504604925237
coarse,545.559478116852,5,0.3016278410130705,0.00616834173,48.899340246680936
coarse,695.1927961775606,1,0.22160315615564782,0.00643434748,34.44065724527017
coarse,695.1927961775606,2,0.22160315615564782,0.00643593492,34.43216236805077
coarse,695.1927961775606,3,0.22160315615564782,0.0064318683,34.45393248422823
coarse,695.1927961775606,4,0.22160315615564782,0.00643431768,34.44081675427127
coarse,695.1927961775606,5,0.22160315615564782,0.0064313272,34.456831267370106
coarse,885.8667904100823,1,0.13751332342879516,0.00659987424,20.835749050393293
coarse,885.8667904100823,2,0.13751332342879516,0.00659871008,20.83942494239649
coarse,885.8667904100823,3,0.13886148519214345,0.00658758311,21.07927640128755
coarse,885.8667904100823,4,0.13751332342879516,0.00658927532,20.86926357613407
coarse,885.8667904100823,5,0.13751332342879516,0.00659524463,20.85037495095844
coarse,1128.8378916846884,1,0.060052315442011554,0.0066789249,8.991314671319564
coarse,1128.8378916846884,2,0.060052315442011554,0.00667896075,8.991266409525098
coarse,1128.8378916846884,3,0.05943954239764489,0.00666919677,8.912548909191187
coarse,1128.8378916846884,4,0.05943954239764489,0.0066809305,8.896895783850002
coarse,1128.8378916846884,5,0.060052315442011554,0.00668013515,8.98968570149536
coarse,1438.449888287663,1,0.02794486204310202,0.00668521319,4.180100357143886
coarse,1438.449888287663,2,0.02794486204310202,0.0066880323,4.17833837960113
coarse,1438.449888287663,3,0.02794486204310202,0.00667833723,4.184404153412603
coarse,1438.449888287663,4,0.02794486204310202,0.00668633729,4.179397603063787
coarse,1438.449888287663,5,0.028312556402592837,0.00668607885,4.234553172012448
coarse,1832.9807108324355,1,0.10196932665390163,0.0066221226,15.398284328638319
