stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,100.0,0.7125939636789699,0.0,0.002478186088,5.4770379654489755e-06,287.54771390032437,0.6345924489846039
coarse,117.21022975334806,0.6966659109793472,0.0,0.002783299424,2.881655985363268e-06,250.30239383608813,0.25923053678638625
coarse,137.38237958832624,0.6810510262423174,0.0032894887574137477,0.003108325088,4.104509831998217e-06,219.10660704862147,1.2885439904911897
coarse,161.02620275609394,0.6566988131846163,0.0,0.0034681646160000003,4.538437715693635e-06,189.3507910073748,0.24793744815453195
coarse,188.73918221350976,0.6287593301381542,0.0,0.00385550186,7.856436186655678e-07,163.08106541099258,0.03322866289449251
coarse,221.22162910704503,0.5902791731463891,0.0,0.004248830584000001,5.510891035093891e-06,138.9276309976817,0.18018853865029666
coarse,259.2943797404667,0.5535288155534468,0.0021377000619357232,0.00464179795,9.276810533527316e-07,119.24879185486468,0.45867345303394647
coarse,303.9195382313198,0.5030074640963812,0.0,0.005010357688,1.4676211393618134e-05,100.39421336699314,0.2942418594724179
coarse,356.2247890262444,0.45300090268897275,0.0,0.005363063326,5.875018015102387e-06,84.46690081200491,0.09262032866038626
coarse,417.53189365604004,0.39808642508370734,0.0,0.005663445314,5.9651454365196225e-06,70.29056628317815,0.07400306497924274
coarse,489.3900918477494,0.343187773588865,0.0,0.005922412222,4.685349261161702e-06,57.94732494099537,0.045854077731132745
coarse,573.6152510448682,0.28724374541306424,0.001409770178955941,0.00613648556,1.2478422555955546e-06,46.80916162874746,0.22949742188744685
coarse,672.3357536499335,0.23127526782529353,3.1031676915590914e-17,0.006292579788,3.6767296548929566e-06,36.75365887104713,0.021459868021090366
coarse,788.0462815669912,0.17909752838530588,0.000872743179572387,0.006419233606000001,6.211359054275481e-06,27.900194113366354,0.14629775312250287
coarse,923.6708571873866,0.12685495442354627,0.0,0.006501083167999999,5.763167739227391e-06,19.512907445364576,0.01729262947388494
coarse,1082.636733874054,0.07883392261697704,0.00032887820481413105,0.006551227159999999,4.525100907140024e-06,12.033475012418423,0.05420669381643698
coarse,1268.9610031679222,0.04059358594586489,0.00020139522114709512,0.006567307563999999,1.3387748933185857e-06,6.181160858604789,0.030583005252330788
coarse,1487.3521072935118,0.04824628985703331,0.00026855101920809937,0.006559014226,2.639240230375046e-06,7.355727417141516,0.041885821450366255
coarse,1743.3288221999874,0.09163476134576308,0.0003837112772492532,0.006518352032,9.559882210420572e-06,14.057963913374541,0.055007733134900885
coarse,2043.3597178569416,0.13913111755188418,0.0006029162853139603,0.006444134192000001,4.6117636254497475e-06,21.59032732023834,0.08508773753203669
coarse,2395.026619987486,0.19193706000422955,0.0010069811696502794,0.006336330064000001,5.162656260756669e-06,30.291496772001825,0.15160680095911952
coarse,2807.2162039411755,0.24356150827178139,0.001208361237747843,0.006177318467999999,8.112008844051457e-06,39.428453892454954,0.21285685501054633
coarse,3290.3445623126677,0.29661291396195444,0.0,0.005985381826,5.587293374249276e-06,49.556257109981644,0.04624527051024711
coarse,3856.620421163472,0.3487032998626416,0.0013703435199834033,0.0057446621380000005,6.123476540840299e-06,60.70037287136936,0.22000240255218928
coarse,4520.35365636024,0.3987972906889792,0.0015895438162543865,0.005457461254,3.5692212587244015e-06,73.07381157499216,0.2990052821098173
coarse,5298.316906283708,0.4489562382534248,6.206335383118183e-17,0.005135374424,3.3201449804458293e-06,87.42427547187552,0.05648909734463497
coarse,6210.169418915616,0.4933194209220467,6.206335383118183e-17,0.004775115381999999,1.3989551118139465e-06,103.31047845493092,0.030263546917867035
coarse,7278.953843983146,0.5353646533975595,0.0,0.0044067197459999995,8.372239080901805e-06,121.48859670290219,0.23061463254732167
coarse,8531.678524172805,0.5688441289306254,0.0022473237848511995,0.004034031648,8.465904929372153e-06,141.01184245378377,0.6376374554515066
coarse,10000.0,0.600819847091692,0.0,0.0036686301220000004,5.743566834021371e-06,163.77258157361462,0.2565538136559857
fine,888.2727022175454,0.13805258813413449,0.0007384186089517987,0.006490144506,4.79556924861676e-06,21.271088106947893,0.10697538188779969
fine,895.9633749640177,0.1367044200351094,0.0012058419803803587,0.00649595484,7.420858843226967e-06,21.04459332690298,0.19078334768267982
fine,903.65404771049,0.13384632843738956,0.0005481468379053477,0.006498463729999999,3.876853396757584e-06,20.596610123921423,0.08321831090179521
fine,911.3447204569622,0.1313949223257252,0.000548151549699053,0.006498014926,4.7483252076420726e-06,20.220801997521182,0.0898612544624225
fine,919.0353932034344,0.12795804280531958,0.0,0.006502258126000001,5.753340494011193e-06,19.679028493605962,0.017409238424318643
fine,926.7260659499067,0.1253106306749215,0.0006041864089840238,0.006507859378,5.019393193511489e-06,19.25531454726994,0.10117583005516691
fine,934.416738696379,0.1231044538901617,0.000986632242734144,0.0065103669660000005,4.6464936641653995e-06,18.90902032966259,0.1558508312658485
fine,942.1074114428512,0.12045706070315429,0.0004933114095733607,0.006520784739999999,7.678315471843312e-06,18.472848524463483,0.09028552619571585
fine,949.7980841893235,0.11803026837043125,1.5515838457795457e-17,0.006520190462,4.277554937545376e-06,18.10227932686998,0.011875092613659799
fine,957.4887569357958,0.11560347389517463,0.0004933161213670782,0.006527686396,6.9736552784520645e-06,17.709679116241137,0.060992239011181795
fine,965.179429682268,0.11273544406720867,0.000493316121367072,0.006528679372,5.579117383620792e-06,17.26771636599729,0.07132285161681622
fine,972.8701024287402,0.11052927149680528,0.000922905564195056,0.006527170168,5.955958495621877e-06,16.933712921690674,0.13940152342955558
fine,980.5607751752125,0.1084404526093361,0.0005370327701090599,0.006528086308,3.917048293143638e-06,16.611411516523575,0.09174681071646588
fine,988.2514479216848,0.10608731398265245,0.0004384854206401866,0.006525768897999999,8.507960619227107e-06,16.25673424249855,0.0801245751349029
fine,995.942120668157,0.10314588543135239,0.0004384854206401929,0.006531314832,4.640329623466366e-06,15.792534070654582,0.07175771694402805
fine,1003.6327934146293,0.10141600174540129,0.0003837112614378752,0.006532438566,8.199098161488861e-06,15.524959262766387,0.04602295530159169
fine,1011.3234661611016,0.09849878655261446,0.0007178580547767572,0.006537361352,4.7670175133118044e-06,15.06704754995248,0.10789239274320862
fine,1019.0141389075739,0.0964395758170638,0.00046994839954121964,0.006538679914000001,3.458723431806855e-06,14.749106174694745,0.07561137170118014
fine,1026.7048116540461,0.09420876420986489,0.0003837112614378628,0.006539232752000001,4.241772578459525e-06,14.40671071611068,0.06117531280477718
fine,1034.3954844005184,0.09163476134576307,0.00038371127724925314,0.006543233431999999,7.697388535725722e-06,14.004472881665441,0.044325748080971235
fine,1042.0861571469907,0.08991876081757709,0.0003837100835165624,0.006542639434,3.2036851838125617e-06,13.743504571159615,0.05977670631279117
fine,1049.776829893463,0.0876879460496109,0.000383711261437869,0.006549981607999999,5.702319818045147e-06,13.387533519829617,0.06385044286453942
fine,1057.467502639935,0.08562873638886256,0.0003837089055410102,0.006547560449999999,3.7519151418510714e-06,13.077968542198525,0.06035845635456084
fine,1065.1581753864073,0.08339792897480688,0.0007178580547767572,0.0065503711799999986,3.5327013302146462e-06,12.731806207084137,0.11216794014113471
fine,1072.8488481328795,0.08099552067496081,0.00046994695685862413,0.006556482614000001,3.804716486235186e-06,12.35352076222032,0.07528795279255739
fine,1080.5395208793518,0.07942223678121392,0.0005200002375020034,0.006556205356,5.9052046648002824e-06,12.11406304024591,0.07997139987875135
fine,1088.230193625824,0.07706898223851563,0.000958831433153733,0.0065556650059999996,4.629321062254106e-06,11.75610708951034,0.14778888187756997
fine,1095.9208663722964,0.07500988532594355,0.0005200002375019985,0.00655891141,4.885035666543189e-06,11.436305797580156,0.07405109760803552
fine,1103.6115391187686,0.07230789194837482,0.0004332996875000019,0.00655813925,8.67700976966727e-06,11.025745927236079,0.07865816885445882
fine,1111.302211865241,0.07083722297352071,0.0003356339470947982,0.006556084752000001,4.19298200587832e-06,10.804794572824402,0.047633668740417696
fine,1118.9928846117132,0.06942091607809046,0.00040279189465857964,0.006562532673999999,5.332854537738614e-06,10.5783723110396,0.060694217866059524
fine,1126.6835573581855,0.06679288620418414,0.0006127782946390178,0.006562297048,5.426117831306363e-06,10.178282022600431,0.09350658209751417
fine,1134.3742301046577,0.06507710275777998,0.00027404277648215023,0.006562983522,5.906365136403417e-06,9.915777162391034,0.03980533548369488
fine,1142.06490285113,0.0637289905060485,0.0004332996875000019,0.0065677819759999995,4.874240632794185e-06,9.70326636898432,0.06405638830660734
fine,1149.7555755976023,0.06140042874733215,0.00027404514819038384,0.0065629786820000004,6.266803183280117e-06,9.355579994418957,0.04263554928038067
fine,1157.4462483440743,0.059929760833138224,0.00027404043639667246,0.006565770134,8.526018357195092e-06,9.127614163939471,0.04237953371499338
fine,1165.1369210905468,0.05858164962792477,0.0005480867487068359,0.006565228758,4.54700333792168e-06,8.923034221965262,0.08549707140811469
fine,1172.8275938370189,0.05625308997638664,0.00027404279229353124,0.0065667207359999995,5.884628760651015e-06,8.566389703697777,0.0409894952293446
fine,1180.5182665834911,0.05441475298176932,0.0005126864725034053,0.0065682212840000006,5.242146062652144e-06,8.284537992913824,0.07629531654051619
fine,1188.2089393299634,0.053311750987231475,0.00043329970000960795,0.006571743263999999,4.413101074474575e-06,8.112260093929036,0.0642812492643061
fine,1195.8996120764357,0.051595973855290876,0.00027404043639667555,0.006567651312,4.33583095140591e-06,7.85608677881294,0.04368984607789294
fine,1203.590284822908,0.05037041304459435,0.00027404277648214714,0.006569687184,6.806669940365912e-06,7.667114467378707,0.045383898523123065
fine,1211.2809575693802,0.049022300792862857,0.0004332996874999995,0.006565809341999999,5.26545441120445e-06,7.466332525987812,0.07017565415804951
fine,1218.9716303158525,0.047429072987707946,0.0005480849778298166,0.006568034087999999,8.869508137279633e-06,7.2211906679246,0.08210440034383013
fine,1226.6623030623248,0.04644862771629272,0.0002740404205852883,0.006571823360000001,7.63537382727252e-06,7.0678488631198295,0.04175677233813059
fine,1234.352975808797,0.0446102964987378,0.0002740439623362655,0.006570603698000001,7.615441021370331e-06,6.789382461337465,0.04235890632326984
fine,1242.0436485552693,0.04368222922875801,0.00030763614027043103,0.00657716589,6.196134852760907e-06,6.641488296271755,0.04470958355088453
fine,1249.7343213017416,0.04250560195387333,0.000201394979086361,0.006574216858,3.5161574280058213e-06,6.4654960873404566,0.02926488735677306
fine,1257.4249940482136,0.041549593437216696,0.0,0.0065715203060000005,4.897058638093689e-06,6.322678767359038,0.004714769139935019
fine,1265.1156667946861,0.03993173554016706,0.00032887584694084586,0.006572012136,1.0884373272175363e-06,6.076031736889714,0.0504627237991936
