stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,700.0000000000001,0.22544128419685525,0.0009317921184198297,0.006342840382000001,6.46690824440641e-06,35.54272511913409,0.16724804296810494
coarse,822.8541080088764,0.17085199688267164,0.0,0.006459247412,4.5575126687286014e-06,26.450769568368713,0.01864976409438819
coarse,967.2698329529765,0.11604470924788395,0.0004933161213670659,0.0065450751219999995,6.182190768677442e-06,17.73005459790008,0.06511857561933108
coarse,1137.0313651405945,0.0664058148137207,0.0004933137812815974,0.0065874516039999996,4.75158448850823e-06,10.080667034950178,0.07685740320710638
coarse,1336.5870424869697,0.027944861512771934,0.0002600001125010144,0.006596837474,1.2230554548466613e-06,4.23609921740842,0.03933431071589204
coarse,1571.1659123169106,0.05346292962508957,0.0004192365470782302,0.006582787911999999,5.493140580348381e-06,8.121599887914636,0.05929873471735986
coarse,1846.914750447834,0.10255760814980522,0.000876966129486662,0.006526357306,6.144771457920803e-06,15.714453976066318,0.14496372329972435
coarse,2171.059127925984,0.15393445211676438,0.0,0.00644273348,5.552692080288677e-06,23.892738100820683,0.020614835547298392
coarse,2552.0927459200916,0.208851062370224,0.0010069811696502794,0.006307318619999999,4.934102328762752e-06,33.11249350871843,0.15690913284824892
coarse,3000.0000000000014,0.2621669058157334,0.0016443851185234373,0.006138206459999999,5.137235524116922e-06,42.710561567296814,0.2427579568387077
fine,935.6109297408788,0.1272961897762556,0.0006041863896191122,0.006534212642000001,3.6899901363985837e-06,19.48152362223211,0.100660238044772
fine,1024.7167325733435,0.09817469835816175,0.0,0.00656722197,1.078999991840812e-05,14.949229764213452,0.024534758855724863
fine,1113.8225354058081,0.07181766931266721,0.0005126871021355426,0.006590467597999999,4.292329486225538e-06,10.897232106825069,0.08227533319630911
fine,1202.9283382382728,0.049635079076890784,0.0,0.006598621979999999,4.653765252969758e-06,7.522040053809887,0.005306622391240027
fine,1292.0341410707374,0.032504283874116045,0.00020139594732928603,0.006606023762,8.539112574604622e-06,4.920399902969523,0.02965434712317089
fine,1381.139943903202,0.026841773647186578,0.00036769437716848406,0.006600261012,5.290739321590069e-06,4.0668024801,0.05810039124305469
fine,1470.2457467356667,0.03610770087249976,0.00016443939492164923,0.006595513876000001,4.742105130586203e-06,5.474595360737946,0.02737829630390579
fine,1559.3515495681315,0.05110967824315861,0.00045033394609360117,0.00658303434,3.285255712977234e-06,7.7638510548350315,0.06873412903014689
fine,1648.4573524005962,0.067655975692558,0.0,0.00657207519,5.291851809300562e-06,10.294466943484247,0.008291282494574444
fine,1737.5631552330608,0.08324626985789096,0.0006152703747164313,0.00655151736,5.412254240817716e-06,12.706386905174387,0.08922964150976181
