Frequency [Hz],n_repeat,VL_rms_fft_mean [V],VL_rms_fft_std [V],VL_phase_mean [deg],VL_phase_std [deg],VL_real_mean [V],VL_imag_mean [V],VL_rms_scope_mean [V],VL_rms_scope_std [V],M_mean,M_std,dt_mean [s],dt_std [s],Mdt_mean [s]
500.0,2,0.1709235368911453,3.5638838671819004e-05,179.28597392658614,0.03450742275836649,-0.17091026450124272,0.0021300120877494346,0.0,0.0,2000.0,0.0,4e-06,0.0,0.008
