stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,100.0,1,0.7125939636789699,0.0025052717,284.4377971774358
coarse,100.0,2,0.7125939636789699,0.00251735817,283.0721397420256
coarse,100.0,3,0.7125939636789699,0.00251410506,283.43841910845595
coarse,100.0,4,0.7125939636789699,0.00251514302,283.3214485269986
coarse,100.0,5,0.7125939636789699,0.00252206624,282.54371450567845
coarse,117.21022975334806,1,0.6966659109793472,0.00280995294,247.92796386808783
coarse,117.21022975334806,2,0.6966659109793472,0.00280539459,248.33081002674464
coarse,117.21022975334806,3,0.6966659109793472,0.00280716247,248.17441755672488
coarse,117.21022975334806,4,0.6966659109793472,0.00280314218,248.53035138565363
coarse,117.21022975334806,5,0.6966659109793472,0.00280721858,248.16945710702268
coarse,137.38237958832624,1,0.6846544806325077,0.00313300034,218.5299732947069
coarse,137.38237958832624,2,0.6786487233155238,0.00312823057,216.94331927570283
coarse,137.38237958832624,3,0.6846544806325077,0.00314723165,217.54181349584093
coarse,137.38237958832624,4,0.6846544806325077,0.00313462666,218.41659466793013
coarse,137.38237958832624,5,0.6786487233155238,0.00313277845,216.62838089157688
coarse,161.02620275609394,1,0.6566988131846163,0.00348989898,188.17129577332818
coarse,161.02620275609394,2,0.6566988131846163,0.00349841546,187.71321493777538
coarse,161.02620275609394,3,0.6566988131846163,0.00351082184,187.04988265215312
coarse,161.02620275609394,4,0.6566988131846163,0.00349946506,187.65691382117024
coarse,161.02620275609394,5,0.6566988131846163,0.0034930883,187.99948835665455
coarse,188.73918221350976,1,0.6287593301381542,0.00388328196,161.91441585100716
coarse,188.73918221350976,2,0.6287593301381542,0.00388660375,161.7760313585233
coarse,188.73918221350976,3,0.6287593301381542,0.00388682052,161.76700902519528
coarse,188.73918221350976,4,0.6287593301381542,0.00387431495,162.2891629236684
coarse,188.73918221350976,5,0.6287593301381542,0.00388503657,161.84128998769094
coarse,221.22162910704503,1,0.5902791731463891,0.00428358791,137.80017722255386
coarse,221.22162910704503,2,0.5902791731463891,0.00428611459,137.7189435213838
coarse,221.22162910704503,3,0.5902791731463891,0.0042716125,138.1864982243565
coarse,221.22162910704503,4,0.5902791731463891,0.00427334802,138.13037702143183
coarse,221.22162910704503,5,0.5902791731463891,0.00428217696,137.84558150216873
coarse,259.2943797404667,1,0.5544848240842456,0.00467627123,118.57413670255512
coarse,259.2943797404667,2,0.5544848240842456,0.00467626145,118.57438469019853
coarse,259.2943797404667,3,0.5544848240842456,0.00467762956,118.53970413258752
coarse,259.2943797404667,4,0.5544848240842456,0.00467694271,118.55711272637026
coarse,259.2943797404667,5,0.5544848240842456,0.00467595784,118.58208372645328
coarse,303.9195382313198,1,0.5079153803295936,0.00507388916,100.10375952508856
coarse,303.9195382313198,2,0.5079153803295936,0.00504267868,100.72332832628423
coarse,303.9195382313198,3,0.5079153803295936,0.00504842168,100.60874715394091
coarse,303.9195382313198,4,0.5079153803295936,0.00504169986,100.74288324049373
coarse,303.9195382313198,5,0.5079153803295936,0.00504313176,100.71427924175308
coarse,356.2247890262444,1,0.45704552501631185,0.00539637776,84.69487225377488
coarse,356.2247890262444,2,0.45704552501631185,0.00541433878,84.4139134227415
coarse,356.2247890262444,3,0.45704552501631185,0.00539627671,84.69645823931661
coarse,356.2247890262444,4,0.45704552501631185,0.00540571054,84.5486493652159
coarse,356.2247890262444,5,0.45704552501631185,0.00540204067,84.60608739110286
coarse,417.53189365604004,1,0.39808642508370734,0.00571077969,69.7078939642491
coarse,417.53189365604004,2,0.39808642508370734,0.00571807148,69.61900117479948
coarse,417.53189365604004,3,0.39808642508370734,0.00571708195,69.63105104409205
coarse,417.53189365604004,4,0.39808642508370734,0.00570948794,69.72366511097445
coarse,417.53189365604004,5,0.39808642508370734,0.0057132449,69.67781568119149
coarse,489.3900918477494,1,0.343187773588865,0.00596814742,57.50323332141567
coarse,489.3900918477494,2,0.343187773588865,0.00597703643,57.417714883973865
coarse,489.3900918477494,3,0.343187773588865,0.00597765483,57.4117749098713
coarse,489.3900918477494,4,0.343187773588865,0.00597635936,57.42421981613652
coarse,489.3900918477494,5,0.343187773588865,0.00597727718,57.41540223986484
coarse,573.6152510448682,1,0.2882732959835996,0.0061807395,46.64058337737735
coarse,573.6152510448682,2,0.2882732959835996,0.00618809927,46.58511174524186
coarse,573.6152510448682,3,0.2882732959835996,0.00617767219,46.66374114998154
coarse,573.6152510448682,4,0.2882732959835996,0.00618131272,46.636258193324274
coarse,573.6152510448682,5,0.2882732959835996,0.00618801359,46.58575676844943
coarse,672.3357536499335,1,0.23335881834297878,0.00635661837,36.71115753060047
coarse,672.3357536499335,2,0.23335881834297878,0.00635304349,36.731815028544496
coarse,672.3357536499335,3,0.23335881834297878,0.006353884,36.72695603869677
coarse,672.3357536499335,4,0.2312752678252935,0.00635731826,36.379375448366105
coarse,672.3357536499335,5,0.23335881834297878,0.00635951804,36.69441880268317
coarse,788.0462815669912,1,0.1784601668834918,0.00648084469,27.53655972636675
coarse,788.0462815669912,2,0.1784601668834918,0.00648150453,27.533756407556165
coarse,788.0462815669912,3,0.1784601668834918,0.00648347661,27.525381460964628
coarse,788.0462815669912,4,0.18005357063802707,0.00648073293,27.78290242520873
coarse,788.0462815669912,5,0.18005357063802707,0.00647447677,27.80974849926399
coarse,923.6708571873866,1,0.12685495442354627,0.00656767981,19.315033328877565
