stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,700.0000000000001,1,0.4293511258873157,0.0119317435,35.98393863288427
coarse,700.0000000000001,2,0.4293511258873157,0.011943792,35.94763923277597
coarse,822.8541080088764,1,0.3269984104267828,0.0121477842,26.918358528856878
coarse,822.8541080088764,2,0.3269984104267828,0.0121362349,26.943975056611897
coarse,967.2698329529765,1,0.23752594048548673,0.0122756334,19.34938367298316
coarse,967.2698329529765,2,0.23752594048548673,0.0122657707,19.364942187080565
coarse,1137.0313651405945,1,0.16325680816027252,0.0123575795,13.211066791864258
coarse,1137.0313651405945,2,0.1617860306515986,0.0123454509,13.104910623523569
coarse,1336.5870424869697,1,0.12869839435324498,0.01236411,10.409030197340932
coarse,1336.5870424869697,2,0.12869839435324498,0.0123544466,10.417171931703116
coarse,1571.1659123169106,1,0.16093283094251412,0.0123300171,13.052117416975369
coarse,1571.1659123169106,2,0.1625262346970494,0.0123299789,13.18138790140585
coarse,1846.914750447834,1,0.23544236889601938,0.0122421728,19.23207364758153
coarse,1846.914750447834,2,0.23544236889601938,0.0122342035,19.244601325784664
coarse,2171.059127925984,1,0.3269984104267828,0.0120743867,27.08198921828326
coarse,2171.059127925984,2,0.32417943954708744,0.0120730326,26.851533520011156
coarse,2552.0927459200916,1,0.42175200695936077,0.011836784,35.630624581758084
coarse,2552.0927459200916,2,0.41795242640592356,0.0118436851,35.28905259444323
coarse,3000.0000000000014,1,0.5215202565745324,0.0115382345,45.199311608247555
coarse,3000.0000000000014,2,0.5215202565745324,0.0115380799,45.199917238788785
fine,935.6109297408788,1,0.256166395754325,0.0122572007,20.899257670988856
fine,935.6109297408788,2,0.256166395754325,0.0122713456,20.875167573662416
fine,1024.7167325733435,1,0.20774796976702323,0.0123031,16.88582306630225
fine,1024.7167325733435,2,0.20774796976702323,0.012311779,16.873919664008202
fine,1113.8225354058081,1,0.17049319025437956,0.0123600923,13.793844424153658
fine,1113.8225354058081,2,0.17049319025437956,0.0123594664,13.79454296298581
fine,1202.9283382382728,1,0.14155781929008646,0.0123792207,11.435115563460828
fine,1202.9283382382728,2,0.14155781929008646,0.0123772081,11.43697497419361
fine,1292.0341410707374,1,0.13016421960422153,0.0123839192,10.510745225487383
fine,1292.0341410707374,2,0.12906113122244822,0.0123948902,10.412446511421958
fine,1381.139943903202,1,0.12906113122244822,0.012379312,10.425549596168851
fine,1381.139943903202,2,0.12906113122244822,0.0123798447,10.42510098874247
fine,1470.2457467356667,1,0.13886148519214345,0.0123672867,11.228128575053042
fine,1470.2457467356667,2,0.13886148519214345,0.0123673938,11.22803134093971
fine,1559.3515495681315,1,0.15737368762504106,0.0123399142,12.753223812937133
fine,1559.3515495681315,2,0.15737368762504106,0.0123488391,12.744006651203437
fine,1648.4573524005962,1,0.18005357063802707,0.0123152705,14.620350453368205
fine,1648.4573524005962,2,0.18005357063802707,0.0123334453,14.598805626358683
fine,1737.5631552330608,1,0.20223254885922812,0.0122870188,16.459041216672357
fine,1737.5631552330608,2,0.20407103653122943,0.0122990347,16.592443350959034
