Frequency [Hz],repeat,Vrms [V],Irms [A],XL [Ohm]
200,1,0.06372899051311956,0.00632860884,10.069984118835123
200,2,0.06372899051311956,0.00632253569,10.079656903149813
200,3,0.0649545471023886,0.00630282471,10.305624873135429
200,4,0.06556732537934547,0.00630365824,10.401472110795376
200,5,0.06679288200396985,0.00628888607,10.62078105097074
200,6,0.06679288200396985,0.00628335774,10.630125606053722
200,7,0.06924400045045347,0.00625891006,11.063268170760944
200,8,0.0704695570397225,0.0062570991,11.262336733602718
200,9,0.07230789194130376,0.00621715793,11.630377216636631
200,10,0.07230789194130376,0.00622274075,11.619942858989226
500,1,0.08923234881741847,0.0062254332,14.333516391665478
500,2,0.08923234881741847,0.00621750159,14.351801527632336
500,3,0.08923234881741847,0.00620918768,14.371018145391037
500,4,0.08923234881741847,0.0062206462,14.344546522742037
500,5,0.08923234881741847,0.00621233135,14.36374587736993
500,6,0.08923234881741847,0.00622445857,14.335760743511297
500,7,0.08923234881741847,0.00622119289,14.343285989548937
500,8,0.08837434435311119,0.00622658804,14.1930610770118
500,9,0.08837434435311119,0.0062412587,14.159698964747477
500,10,0.08837434435311119,0.00622778852,14.190325196384668
1000,1,0.13114978150030543,0.00618675118,21.198489754085347
1000,2,0.12992408794445287,0.00617714506,21.033031713270606
1000,3,0.12992408794445287,0.00619892497,20.959132200055144
1000,4,0.12992408794445287,0.00619449606,20.974117456207225
1000,5,0.12869839435324498,0.00619987352,20.75822900871774
1000,6,0.12869839435324498,0.00619621482,20.77048619067164
1000,7,0.12869839435324498,0.0061979983,20.76450946319959
1000,8,0.12869839435324498,0.00619762577,20.765757586754866
1000,9,0.21327160927087008,0.00427506492,49.88733814850935
1000,10,0.22307720003803141,0.00500300014,44.58868554779441
2000,1,0.2985687806171706,0.00450744713,66.23899781985256
2000,2,0.30886424417895963,0.00440930901,70.04821922856335
2000,3,0.31401197595985414,0.00436455896,71.94586642950384
2000,4,0.31658584185030136,0.00434635626,72.83936771678752
2000,5,0.32173357363119587,0.00429480756,74.91222112666577
2000,6,0.3191597077407486,0.00432024198,73.87542392723765
2000,7,0.3191597077407486,0.00433361949,73.64737685835647
2000,8,0.31401197595985414,0.00437129708,71.8349657351255
2000,9,0.31401197595985414,0.00436373847,71.95939401928781
2000,10,0.31401197595985414,0.00435221894,72.14985741499808
5000,1,0.4293511258873157,0.0039260285,109.36016533943034
5000,2,0.4293511258873157,0.00392310694,109.44160647512601
5000,3,0.425551587512798,0.00393992104,108.0101817250627
5000,4,0.425551587512798,0.00393204158,108.2266244785738
5000,5,0.4293511258873157,0.00393227581,109.18642196853321
5000,6,0.4293511258873157,0.0039374982,109.04160562849671
5000,7,0.4293511258873157,0.00392931188,109.26878267736683
5000,8,0.42175200695936077,0.00392981758,107.32101385717776
5000,9,0.425551587512798,0.00394143816,107.96860694949937
5000,10,0.4293511258873157,0.00394237647,108.90667828263386
