stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,700.0000000000001,1,0.44074982536870794,0.012751,34.565902703216054
coarse,700.0000000000001,2,0.4445494059221452,0.012752681,34.859290052197274
coarse,822.8541080088764,1,0.3294551923743197,0.0129972761,25.348018295488828
coarse,822.8541080088764,2,0.3294551923743197,0.0129879722,25.366176282262114
coarse,967.2698329529765,1,0.2208574519508102,0.0131601915,16.78223694167446
coarse,967.2698329529765,2,0.2208574519508102,0.013149946,16.79531246370215
coarse,1137.0313651405945,1,0.11913335675220453,0.0132445209,8.994916286643825
coarse,1137.0313651405945,2,0.11913335675220453,0.0132487817,8.992023527129632
coarse,1336.5870424869697,1,0.041917290448357944,0.0132618146,3.160750750380566
coarse,1336.5870424869697,2,0.041549596053511786,0.0132711399,3.13082345349338
coarse,1571.1659123169106,1,0.11251482639085401,0.0132161193,8.513454202161599
coarse,1571.1659123169106,2,0.11251482639085401,0.0132251438,8.507644838678731
coarse,1846.914750447834,1,0.21571987754669544,0.0130967582,16.471242291599722
coarse,1846.914750447834,2,0.21571987754669544,0.0130986338,16.468883766083714
coarse,2171.059127925984,1,0.3213604897391742,0.0129054831,24.901081753318802
coarse,2171.059127925984,2,0.32417946061886954,0.0129067507,25.1170467419712
coarse,2552.0927459200916,1,0.4331507485843171,0.012633089,34.287002061357846
coarse,2552.0927459200916,2,0.4331507485843171,0.0126317069,34.29075357854584
coarse,3000.0000000000014,1,0.5401446960515534,0.0122630578,44.04649353047601
coarse,3000.0000000000014,2,0.5449247387409026,0.0122617055,44.441186321177156
fine,935.6109297408788,1,0.24586018473514734,0.0131300017,18.725068766377035
fine,935.6109297408788,2,0.24586018473514734,0.0131306276,18.724176195138405
fine,1024.7167325733435,1,0.1848337397227134,0.0131846545,14.01885348779624
fine,1024.7167325733435,2,0.18324033596817813,0.0131866597,13.89588721760812
fine,1113.8225354058081,1,0.13237039636776815,0.0132278837,10.006921694342395
fine,1113.8225354058081,2,0.13237039636776815,0.0132400142,9.997753353449436
fine,1202.9283382382728,1,0.08530535837003449,0.0132585298,6.433998313299751
fine,1202.9283382382728,2,0.08530535837003449,0.0132579179,6.4342952651739145
fine,1292.0341410707374,1,0.04903078282861698,0.0132531589,3.6995544381963894
fine,1292.0341410707374,2,0.048050167922284934,0.0132634137,3.6227602492927544
fine,1381.139943903202,1,0.04412346194395904,0.0132743213,3.323971218322028
fine,1381.139943903202,2,0.04412346194395904,0.0132569773,3.3283199439406927
fine,1470.2457467356667,1,0.07280371800934354,0.0132389097,5.499223097604747
fine,1470.2457467356667,2,0.07427449551801749,0.0132405814,5.609609825594025
fine,1559.3515495681315,1,0.1068717005488077,0.0132142687,8.08759856296911
fine,1559.3515495681315,2,0.1068717005488077,0.0132141067,8.087697713899017
fine,1648.4573524005962,1,0.14290599162468115,0.0131844683,10.838965089299895
fine,1648.4573524005962,2,0.14020964699084712,0.0131946802,10.626225483725413
fine,1737.5631552330608,1,0.1736799872275591,0.0131371673,13.220505095307653
fine,1737.5631552330608,2,0.1736799872275591,0.0131452139,13.212412407192485
