Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
500.0,2,1.1134375137683608,0.0022752959613880977,27.51413443360419,0.025034785506199517,1.0539904200295036,0.00021646323743080312,116.18227381310749,0.10287378943399217,0.01882127266939367,3.865414954122886e-06,59.15847687856464,0.13303925120055385,5.380643787471176e-06,1.2100325401066466e-08
