Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
500.0,2,1.115989673039076,0.0028127110961214314,119.0252863319171,0.25990832017692495,0.9639755773531855,0.0008761903089306296,-153.1979943276146,0.16410396515221592,0.01721388489858021,1.5646255516619438e-05,64.83107116347121,0.10447075729139102,4.909841743330138e-06,7.911868119735695e-09
