stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,700.0000000000001,1,0.015199541796169768,0.00513837021,2.958047235792644
coarse,700.0000000000001,2,0.01127707948383582,0.00516028143,2.1853613289916667
coarse,822.8541080088764,1,0.061771153469502287,0.00523656234,11.796126821150818
coarse,822.8541080088764,2,0.11324711734573795,0.00524682179,21.58394583966572
coarse,967.2698329529765,1,0.00961665169380696,0.00528214686,1.8205952898869155
coarse,967.2698329529765,2,0.0067882247458374645,0.00528863026,1.2835506382776445
coarse,1137.0313651405945,1,0.011596549938667173,0.00532388082,2.1782136623162
coarse,1137.0313651405945,2,0.007353910559695433,0.00532417558,1.381229910471028
coarse,1336.5870424869697,1,0.02010262166648619,0.00532478373,3.7752935491496835
coarse,1336.5870424869697,2,0.02010262166648619,0.00533792283,3.766000803441025
coarse,1571.1659123169106,1,0.17845000947135675,0.00534405885,33.39222386582752
coarse,1571.1659123169106,2,0.11496298930776896,0.0053376304,21.538207161696505
coarse,1846.914750447834,1,0.016546298220145802,0.00531830033,3.1112004199555616
coarse,1846.914750447834,2,0.011030865503667428,0.00531934993,2.0737243551990625
coarse,2171.059127925984,1,0.02010262166648619,0.00527693657,3.8095249771945223
coarse,2171.059127925984,2,0.022554158932316302,0.00526910229,4.280455700228265
coarse,2552.0927459200916,1,0.07721606103590106,0.00519504119,14.863416518147195
coarse,2552.0927459200916,2,0.025370990884709257,0.00519157387,4.886955578407143
coarse,3000.0000000000014,1,0.026476623896300677,0.00510346051,5.187974678048538
coarse,3000.0000000000014,2,0.023534776490298774,0.00509981811,4.6148266433562615
fine,677.0888830670834,1,0.0113137077211673,0.00522717787,2.164400753626411
fine,677.0888830670834,2,0.0067882247458374645,0.00522907171,1.2981701384694655
fine,741.5735385972819,1,0.012445079278172557,0.00528274383,2.355798365140972
fine,741.5735385972819,2,0.012445079278172557,0.00528141251,2.3563922065562264
fine,806.0581941274803,1,0.18434245501262045,0.00531748589,34.667220341720636
fine,806.0581941274803,2,0.039221799257053463,0.00531675015,7.377025090609809
fine,870.5428496576787,1,0.004525483293527886,0.00534458132,0.846742340058152
fine,870.5428496576787,2,0.002828426912614156,0.00534253009,0.5294171235288552
fine,935.0275051878772,1,0.005374011289530387,0.00536823412,1.0010761768956506
fine,935.0275051878772,2,0.00395979783322331,0.00536608649,0.7379303036957405
fine,999.5121607180756,1,0.0113137077211673,0.00538247637,2.101952139395514
fine,999.5121607180756,2,0.008485281444949248,0.0053812284,1.5768298266152851
fine,1063.9968162482742,1,0.11766256870763955,0.00538394973,21.854321568422137
fine,1063.9968162482742,2,0.13678272889378998,0.00538308918,25.40970887162415
fine,1128.4814717784725,1,0.013859293088033025,0.00540789356,2.5627895472175353
fine,1128.4814717784725,2,0.006505381856586151,0.00540535804,1.2035061893117724
fine,1192.9661273086708,1,0.003111269837220809,0.00541237881,0.5748433260939488
fine,1192.9661273086708,2,0.006505381856586151,0.00541614089,1.2011101610368469
fine,1257.4507828388694,1,0.0067882247458374645,0.00541303586,1.254051316378581
fine,1257.4507828388694,2,0.011030865503667428,0.00541837094,2.0358269350358333
