Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
500.0,2,1.101556310149978,0.0006663088738264319,27.171532490402015,0.02570325724880411,0.9560688966175991,0.00033554478609599506,115.85627585944368,0.006740995690960342,0.017072658927251884,5.991871180285976e-06,64.52167497940587,0.06167255159995227,4.9333814054723245e-06,4.715535041338717e-09
