Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],XL_mean [Ohm],XL_std [Ohm]
200,0.7587219697918047,0.0027388869934302723,0.001099995455,9.256428495027711e-06,689.790884614209,5.929942952455749
500,0.7597255536901365,0.003256277824701273,0.0010983777120000002,9.894267237712067e-06,691.7185661829247,5.446125099146264
1000,0.7617478943507654,0.0,0.001097424433,8.852180827782311e-06,694.1640621047061,5.611830964327103
2000,0.7684890298861953,1.1702778228589004e-16,0.00110411609,5.7843120211962695e-06,696.0390795092101,3.6338319158259798
5000,0.775230165421625,1.1702778228589004e-16,0.001109267131,5.894003575816998e-06,698.8847272688869,3.7121376170683074
