Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],XL_mean [Ohm],XL_std [Ohm]
200,0.0282842706110658,0.0,0.00668154331,2.311532067698957e-07,4.233194236077184,0.00014645065924894575
500,0.06222539639086278,0.0,0.006670098520000001,7.280229997739736e-07,9.329007146585933,0.0010182355998798434
1000,0.11879394818424076,0.0,0.006587517445,9.720773697667086e-06,18.033208794223746,0.02661044060907675
2000,0.2262741859956638,0.0,0.00634673727,9.40829613999221e-06,35.652087834122376,0.05285005288275465
5000,0.4440630945061763,0.003999978299999993,0.005184752635,6.298977917488955e-07,85.64783820276024,0.7610833522143489
