Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
500.0,10,1.029484783532746,0.002738494194886259,24.64500856393332,0.10389304113942177,1.1850959637941119,0.0043644318474456165,114.14549865967507,0.061404637781946464,0.021162438851667773,7.793628299010023e-05,48.64786626371714,0.3047707817875939,6.543372876014729e-06,4.09875659017925e-08
