Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
500,5,1.1580332307169214,0.0006962404186585572,118.20587231220811,0.02109662931592091,0.9926630483248645,0.0005175607071585286,-152.9491704667794,0.023841070942957142,0.01772612709039639,9.242155484973404e-06,65.32917575762563,0.0136190534030538,4.872400325890007e-06,1.0158369486672527e-09
