stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,100.0,0.7125939636789699,0.0,0.0025147888379999997,6.138626877186685e-06,283.36270381211887,0.6925372754753315
coarse,117.21022975334806,0.6966659109793472,0.0,0.002806574152,2.517310677383682e-06,248.22659998884674,0.22265247070718872
coarse,137.38237958832624,0.6822521777057141,0.003289488757413747,0.0031351735340000007,7.147747569607476e-06,217.61201632515153,0.8528795569996733
coarse,161.02620275609394,0.6566988131846163,0.0,0.0034983379279999996,7.998420688881013e-06,187.71815910821627,0.4286163304841007
coarse,188.73918221350976,0.6287593301381542,0.0,0.00388321155,5.172447013488909e-06,161.91758182921703,0.21599287217391064
coarse,221.22162910704503,0.5902791731463891,0.0,0.0042793679959999996,6.473065594602868e-06,137.93631549837897,0.2087271758198063
coarse,259.2943797404667,0.5544848240842456,0.0,0.004676612558,6.730027306558092e-07,118.56548439563294,0.01706108328219332
coarse,303.9195382313198,0.5079153803295936,0.0,0.005049964228,1.3627577119646797e-05,100.5785994975121,0.2705210045830256
coarse,356.2247890262444,0.45704552501631185,0.0,0.005402948892000001,7.514634121703286e-06,84.59199613443035,0.11756571078236733
coarse,417.53189365604004,0.39808642508370734,0.0,0.0057137331920000005,3.7755360744628725e-06,69.67188539506131,0.046035609315957224
coarse,489.3900918477494,0.343187773588865,0.0,0.005975295043999999,4.023405761370478e-06,57.43446903425244,0.03870672145202246
coarse,573.6152510448682,0.2882732959835996,0.0,0.006183167453999999,4.672814153562151e-06,46.62229024687489,0.03523086554958051
coarse,672.3357536499335,0.23294210823944175,0.0009317921184198297,0.006356076431999999,2.6308741158158082e-06,36.6487445697782,0.15129356545341438
coarse,788.0462815669912,0.17909752838530593,0.000872743179572387,0.0064802071059999996,3.3872083029657647e-06,27.637669703872053,0.14520115819785118
coarse,923.6708571873866,0.12685495442354627,0.0,0.00656865593,6.098784623853613e-06,19.31217637998235,0.017928997224900354
coarse,1082.636733874054,0.07739190824640492,0.0003837112614378628,0.0066196668900000005,3.1951619627336133e-06,11.69120145515734,0.055763591405754764
coarse,1268.9610031679222,0.035078153985990776,0.00020139451432544796,0.0066367466,9.27069600912752e-06,5.285464520693207,0.03368376236454279
coarse,1487.3521072935118,0.04373545911708809,0.000639283824141538,0.006625964308,9.124953542965053e-06,6.600722138250886,0.10450944012014832
coarse,1743.3288221999874,0.08871755456754693,0.0007674207559655276,0.006582297664,5.118029045817145e-06,13.478242702514104,0.12150774435008943
coarse,2043.3597178569416,0.13805258181259986,0.0007384243796969895,0.006505591234,4.927398356235115e-06,21.220658470168466,0.12437505701122344
coarse,2395.026619987486,0.19120166493542903,0.0,0.006391136350000002,6.272779068570798e-06,29.91671618020833,0.02935632927274244
coarse,2807.2162039411755,0.2429431929386059,0.0011412076182377906,0.006235057116000001,6.080155030340808e-06,38.96407842311677,0.18170459294138416
coarse,3290.3445623126677,0.2959949147267234,0.0,0.006036302727999999,5.745892328609303e-06,49.03583247551398,0.046688785689832236
coarse,3856.620421163472,0.34931613611528345,0.0,0.005789048502,5.2642386036320745e-06,60.340894876224795,0.0548458451813986
coarse,4520.35365636024,0.39808642508370734,0.0,0.005492571088,4.259536892124385e-06,72.47728068469902,0.05615103872931924
coarse,5298.316906283708,0.4473383724650636,0.0022153539682534004,0.005168884898,6.6968502610010225e-06,86.54496910053717,0.5293965329937329
coarse,6210.169418915616,0.4907455718890251,0.0023495919583312774,0.0048090313539999995,5.911194144018806e-06,102.04632044460803,0.3701680947745966
coarse,7278.953843983146,0.5315406192460801,0.0021377000777471323,0.004435569142,6.721870971977817e-06,119.83560134771474,0.30948869909634913
coarse,8531.678524172805,0.5638190276382329,0.002247286074690099,0.004067128525999999,6.37003321371085e-06,138.62836779742642,0.5371364760729572
coarse,10000.0,0.5902791731463891,0.0,0.00369861643,5.165226277579731e-06,159.59483914642826,0.22290036411941214
fine,888.2727022175454,0.13886148519921454,0.0009532943375000042,0.006541098096,5.744620403906485e-06,21.229103178558763,0.14910668404331842
fine,895.9633749640177,0.1355622994438674,0.0006713400091291644,0.006543846242000001,5.746726449838217e-06,20.716030722501163,0.10924756202901015
fine,903.65404771049,0.13335604890079927,0.0005481515338876686,0.006542019266,2.1737503722896732e-06,20.384542596168764,0.08451003638929172
fine,911.3447204569622,0.1304143653667939,0.0006713400091291644,0.0065508406620000004,4.8418105228593105e-06,19.90798664042423,0.08872923250011572
fine,919.0353932034344,0.1281786604887453,0.0004933161371784561,0.006558985541999999,9.137557485787384e-06,19.542405159346114,0.05109950166227742
fine,926.7260659499067,0.12464877762464432,0.0,0.006562390272,4.831417851249163e-06,18.99442528426369,0.013992540089668503
fine,934.416738696379,0.12266321853745236,0.000493316121367072,0.006565467731999999,4.305984176610677e-06,18.68308125490052,0.07159530743668327
fine,942.1074114428512,0.12001582745762318,0.000493316121367072,0.006565769201999999,4.507750699636183e-06,18.279044335721334,0.08117482742408795
fine,949.7980841893235,0.11758903300357977,0.0006041864089840314,0.00657238327,4.8789984295037766e-06,17.891404738428868,0.09592238820163235
fine,957.4887569357958,0.11427976781583345,0.0009866322605219565,0.006573952362,4.821557820453035e-06,17.383816465431607,0.16261078457630035
fine,965.179429682268,0.11229420871449936,0.0004933161213670659,0.006571838165999999,8.208930092306934e-06,17.087246731898063,0.08856272058033682
fine,972.8701024287402,0.10942618731524625,0.0004933114095733607,0.006584518126,4.9172416221882816e-06,16.618693584866783,0.0695262174142424
fine,980.5607751752125,0.10765607025753728,0.0004384759970527577,0.00658543296,6.495817387396403e-06,16.347641182205717,0.07459155715235162
fine,988.2514479216848,0.10491073413341959,0.0,0.006586963498000001,5.026620954624405e-06,15.927032698942686,0.012156767665936928
fine,995.942120668157,0.10236151150826642,0.0005370212286186708,0.00658722045,7.1263015285314584e-06,15.539466782317382,0.09283412378016621
fine,1003.6327934146293,0.10004319460250968,0.00046994839954122723,0.006589478252,5.541976027146773e-06,15.182296435763078,0.07857305077219646
fine,1011.3234661611016,0.09815558475982047,0.0004699484189061465,0.006588102504,1.8016969434757008e-06,14.898915380194628,0.07109449578066303
fine,1019.0141389075739,0.09540997045989509,0.000383711261437869,0.0065945165239999996,4.0253258683341355e-06,14.468097028497667,0.0636271404900632
fine,1026.7048116540461,0.09283596760286432,0.000383711261437869,0.006597540062,9.251921621288768e-06,14.071322916742039,0.061535850294783784
fine,1034.3954844005184,0.09111995864596552,0.00038371127724925314,0.006601242348,3.4555018101963056e-06,13.803478428429028,0.06405290414914666
fine,1042.0861571469907,0.08923235935330949,0.0,0.006601742467999999,5.855485575746243e-06,13.516494460917775,0.011986159493111959
fine,1049.776829893463,0.08631513890671927,0.00046994839954122723,0.006605594976,4.9294989613224704e-06,13.067013127102404,0.07897403398795806
fine,1057.467502639935,0.08391273166753337,0.00038371127724925937,0.006603560784,5.4577727345347e-06,12.707204024563396,0.05972213406219742
fine,1065.1581753864073,0.08202512392495132,0.00046994551416863946,0.006606806908,2.987837692926323e-06,12.41523281831167,0.0682842351827916
fine,1072.8488481328795,0.07979431547851974,0.0006067007750000009,0.0066081305980000005,6.364575920626666e-06,12.07523493641341,0.10088438448335557
fine,1080.5395208793518,0.07765729428850325,0.00040278900928599187,0.00661401013,5.016490108681573e-06,11.741325906779155,0.05853980927811858
fine,1088.230193625824,0.07574527828756587,0.0005200020875000021,0.006612178498,2.374378200154881e-06,11.45541431421347,0.07760643719947265
fine,1095.9208663722964,0.07279811459115351,0.00027404279229353433,0.006613773852,3.3073573548482454e-06,11.007049326092545,0.04208982261406885
fine,1103.6115391187686,0.07059211270218493,0.00027404279229353433,0.006612745855999999,3.7213290463259916e-06,10.6751626264853,0.042203034444927116
fine,1111.302211865241,0.06826355201119985,0.0003356353704110052,0.006614701264,2.744042187181157e-06,10.31998588931393,0.053258236015619034
fine,1118.9928846117132,0.06691543871295032,0.00027404513237899654,0.006610850246,6.885837026119601e-06,10.12209257283953,0.04872335665940975
fine,1126.6835573581855,0.06495454709531753,0.0004332996875000019,0.006615169252,1.0492189223582918e-05,9.819005744455168,0.05877121824937026
fine,1134.3742301046577,0.06299365548475583,0.00027404514819038693,0.006619752943999998,6.596985460953426e-06,9.516035521337217,0.0464345778416683
fine,1142.06490285113,0.061277874138458824,0.0004332997000096055,0.006619809379999999,2.045507372242787e-06,9.2567296577981,0.06297766218326134
fine,1149.7555755976023,0.059316985688664406,0.00027404513237900283,0.0066226359440000005,4.506281721345334e-06,8.956704926900448,0.041356838819259355
fine,1157.4462483440743,0.057601202235189185,0.0004332996874999995,0.0066206630340000005,7.404825301229485e-06,8.700203936387652,0.0625057609661957
fine,1165.1369210905468,0.05564031062462747,0.0007989669700205416,0.00662442809,4.8229125098378405e-06,8.399237869071351,0.11829440488110804
fine,1172.8275938370189,0.05404708494786398,0.0005126864725034053,0.00662281839,8.560531797442954e-07,8.16073941149212,0.07761032818434775
fine,1180.5182665834911,0.05220875109987183,0.0005126877317831403,0.006624601222,2.0458460448112082e-06,7.88104337315818,0.07769861165007327
fine,1188.2089393299634,0.05024785738213191,0.0004332996875000019,0.006625905168,9.563550952024378e-07,7.583548087866784,0.06567051855254358
fine,1195.8996120764357,0.04853207709649507,0.0005126890079603157,0.006627904624,6.864966182023823e-06,7.322383525270141,0.07666617320600153
fine,1203.590284822908,0.04742907510195722,0.00033562959966582583,0.006623302122,3.959967576227115e-06,7.160931512190741,0.048793144518720875
fine,1211.2809575693802,0.045696690011625546,0.0004102228484025742,0.006632105818,5.187953124231282e-06,6.8901932185465995,0.057269482081335775
fine,1218.9716303158525,0.0440296435889877,0.0005371053885478849,0.006627357192,1.1077836725057448e-06,6.643624565740947,0.08149222456781811
fine,1226.6623030623248,0.04250560195387333,0.000328876870728742,0.006624197958,4.015075190313514e-06,6.416739710115008,0.053102429968383484
fine,1234.352975808797,0.041034820775315194,0.00041923701375317794,0.006628402138000001,1.925278022668175e-06,6.190768010822288,0.064667961056804
fine,1242.0436485552693,0.03971111785674134,0.0003676956853165089,0.00662839925,1.3034875172973694e-06,5.991052314006607,0.05481749011259032
fine,1249.7343213017416,0.03838741337546149,0.00032887688851653934,0.006628099268,1.7799961776277176e-06,5.791610974836566,0.04869375695843915
fine,1257.4249940482136,0.03706370886589738,0.0004027890092859843,0.006635318883999999,6.165132720512134e-06,5.585809916639997,0.05908508444001332
fine,1265.1156667946861,0.03618123922820997,0.00020139499199622757,0.00662967479,3.50144731646868e-07,5.457468578564393,0.030465390724974006
fine,1272.8063395411582,0.0349310751744632,0.00045033287799253177,0.006630561035999999,2.951813488235566e-06,5.268205400276736,0.06909789169211122
fine,1280.4970122876307,0.034122145455192,0.00040279007919790294,0.0066307527980000005,7.683675603994664e-06,5.145997480688433,0.05531853994568589
fine,1288.1876850341027,0.033092598045424,0.00036769570299416805,0.006630727182,6.95990584270483e-06,4.990822848314553,0.05829827726235766
fine,1295.878357780575,0.03213658845396506,0.00020139449496053632,0.006626602076,4.817236483672703e-06,4.849637761101531,0.031118899832668
fine,1303.5690305270473,0.031474736987607055,0.0003288771810272237,0.006626268567999999,4.098457078050329e-06,4.749986424041044,0.048603676554251206
fine,1311.2597032735196,0.030739345079573842,0.0003288768707287424,0.006623979471999999,6.565939173878282e-06,4.640604909169548,0.04808778463251191
fine,1318.9503760199918,0.030665805677345597,0.00020139449496053442,0.006626748202,6.063236975627637e-06,4.627567099833028,0.027551110721718827
fine,1326.641048766464,0.03000395476253089,0.00032887672842770647,0.006629050521999999,4.68867361484771e-06,4.526123352217338,0.04855588550158669
fine,1334.3317215129364,0.029783337072034087,0.0006878953030806342,0.0066283199000000004,5.713625341790354e-06,4.49335943788979,0.1044060573474134
fine,1342.0223942594087,0.02978333760943524,0.0003676957029941646,0.006631652546,1.2097293183519272e-06,4.4910912255373505,0.05572750307282121
fine,1349.713067005881,0.029783337609435245,0.00026000012500230303,0.00663282154,7.919415647871339e-06,4.490304942864991,0.03999940324570503
fine,1357.4037397523532,0.030077493634429055,0.0004794161246770835,0.006630420964,4.943111524513655e-06,4.536314213056542,0.07430093288181164
fine,1365.0944124988255,0.030077493634429048,0.0005453800432735636,0.006630993074,7.072184459736023e-06,4.53587653115009,0.08076449151025375
fine,1372.7850852452975,0.030518727933549268,0.0002599991750000011,0.00663032364,2.165927963460682e-06,4.602903495955191,0.03943748621398707
fine,1380.47575799177,0.030592267335777516,0.00040279007919790673,0.006628425326000001,9.871481389488903e-07,4.6153119408744105,0.06051872857535267
fine,1388.166430738242,0.03125411930418133,0.0003676970111412461,0.006628120038,3.7275902358988434e-06,4.715374023222693,0.05453578748610337
fine,1395.8571034847143,0.03198951070309766,0.00025999918750000046,0.006625967846,8.104961759982737e-06,4.8278910246374735,0.037369431580679374
fine,1403.5477762311866,0.032798440959770025,0.0004794173449111132,0.0066283177579999995,7.941692303462398e-06,4.948200197437017,0.06942602087388704
fine,1411.238448977659,0.03353383235868636,0.00016443791655293787,0.006629737748000001,5.923073233864432e-06,5.058101760505695,0.02648786122410974
fine,1418.9291217241312,0.03434276260121657,0.00032887731542554196,0.006625008676000001,8.11980210853572e-06,5.183807603380017,0.0494035200139145
fine,1426.6197944706034,0.03537230948772556,0.0003076351852453307,0.006625585442000001,1.435343192191314e-06,5.338744515167481,0.04638158278150702
fine,1434.3104672170757,0.03625477862336716,0.0004192383967417251,0.006626398208,6.802934777151088e-06,5.47126488596619,0.06304997849529068
fine,1442.001139963548,0.03772556033225537,0.0009229090194601168,0.006619238483999999,5.572736611897194e-06,5.699344084976745,0.13735389118922875
fine,1449.6918127100203,0.03824401083330252,0.0004903074531660209,0.006625886168,1.3234880461569395e-06,5.771901889740095,0.07330537890027403
fine,1457.3824854564925,0.039343421906260265,0.0002600010499999994,0.0066225000660000005,6.4013305049401944e-06,5.94088990243218,0.04217953794015525
fine,1465.0731582029648,0.04069554918100601,0.00034669972500296045,0.006617324892,6.5771709627405785e-06,6.149844828675205,0.05137323608365384
fine,1472.7638309494369,0.04206841164086113,0.0006392837265246089,0.006619738041999999,4.537563965022405e-06,6.355011304895525,0.09770723329793113
fine,1480.4545036959094,0.04304902868265565,0.0002192733448849249,0.00661986284,5.739082441144042e-06,6.503023530757941,0.03602627135570356
fine,1488.1451764423814,0.04422576710058419,0.00021927215903080346,0.006623760330000001,5.6899715719325655e-06,6.6768366239467145,0.03253458043415005
fine,1495.835849188854,0.04540250396287781,0.00026855390458069094,0.006616940720000001,2.9732355509191927e-06,6.861560588721941,0.041595038476445766
fine,1503.526521935326,0.04657924396472554,0.00034669973750300225,0.006613871548,2.487519813141048e-06,7.042660034236013,0.05247473504473858
fine,1511.2171946817984,0.047755981859395065,0.00026855390458069094,0.00661096573,6.781526129965268e-06,7.223747798748876,0.038806119995482065
