category,phasor,RMS [V],RMS_std [V],phase [deg],phase_std [deg],real [V],imag [V]
measured,$V_R$,0.9509323115110451,0.009006701383132316,1.0034009706988197e-14,0.25525611037088675,0.9509323115110451,1.6653345369377348e-16
measured,$V_L$,0.1828207888024316,0.004154110595150399,54.42430134879231,2.1698078792559765,0.10636112208764385,0.14869684773592418
measured,$V_C$,1.0934409294147862,0.009772101555418109,-88.92501762337064,0.2940233939270236,0.020513915323617182,-1.0932484829157398
measured,$V_E$,1.4331247234319118,0.012720020871123314,-41.23016029595779,0.4548546747581401,1.0778073489223061,-0.9445516351798156
theory,$V_R$,0.9509323115110451,,0.0,,0.9509323115110451,0.0
theory,$V_L$,0.14937209819521297,,90.0,,0.0,0.14937209819521297
theory,$V_C$,1.150042385431496,,-90.0,,0.0,-1.150042385431496
theory,$V_E$,1.380439525960223,,-46.45990753237199,,0.9509323115110451,-1.0006702872362832
