stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,100.0,1,0.7125939636789699,0.00247290381,288.1608094893792
coarse,100.0,2,0.7125939636789699,0.00246511865,289.0708581832237
coarse,100.0,3,0.7125939636789699,0.0024584753,289.85199228113856
coarse,100.0,4,0.7125939636789699,0.0024684479,288.68098195589624
coarse,100.0,5,0.7125939636789699,0.00246170443,289.47178020026143
coarse,166.81005372000593,1,0.6500857197673063,0.00351083279,185.1656739731277
coarse,166.81005372000593,2,0.6500857197673063,0.00352545176,184.397848566025
coarse,166.81005372000593,3,0.6500857197673063,0.00351164653,185.12276626181574
coarse,166.81005372000593,4,0.6500857197673063,0.00350216962,185.6237105292765
coarse,166.81005372000593,5,0.6500857197673063,0.00352060562,184.6516735854402
coarse,278.2559402207126,1,0.5375708723046703,0.0047741048,112.6013975027675
coarse,278.2559402207126,2,0.5375708723046703,0.00477259234,112.63708148697029
coarse,278.2559402207126,3,0.5375708723046703,0.00476393756,112.84171245617046
coarse,278.2559402207126,4,0.5375708723046703,0.00476345187,112.85321799728193
coarse,278.2559402207126,5,0.5375708723046703,0.00477263005,112.63619150716916
coarse,464.15888336127773,1,0.37063710987217724,0.00582719035,63.604771358151574
coarse,464.15888336127773,2,0.37063710987217724,0.00581918843,63.69223377634761
coarse,464.15888336127773,3,0.37063710987217724,0.00583031494,63.570684205985145
coarse,464.15888336127773,4,0.37063710987217724,0.00582722155,63.604430806681314
coarse,464.15888336127773,5,0.3673278236197199,0.0058270758,63.03810628647046
coarse,774.263682681127,1,0.18862779904498175,0.00641653081,29.397162521375275
coarse,774.263682681127,2,0.19193706422565704,0.00641692011,29.91108833138598
coarse,774.263682681127,3,0.18862779904498175,0.00640690932,29.441309315266185
coarse,774.263682681127,4,0.18862779904498175,0.00640848232,29.43408277125149
coarse,774.263682681127,5,0.18862779904498175,0.00641762838,29.392134894071532
coarse,1291.549665014884,1,0.03309259382399651,0.00659739366,5.01601018969611
coarse,1291.549665014884,2,0.03309259382399651,0.00659980578,5.014176920823951
coarse,1291.549665014884,3,0.03309259382399651,0.0066001541,5.01391230001683
coarse,1291.549665014884,4,0.036401853736726254,0.00659776572,5.517300140921987
coarse,1291.549665014884,5,0.036401853736726254,0.00658838497,5.525155846612019
coarse,2154.4346900318824,1,0.15099501499029216,0.00643309299,23.471604595955352
coarse,2154.4346900318824,2,0.15234317675364048,0.0064413948,23.650650438883282
coarse,2154.4346900318824,3,0.15234317675364048,0.00643104268,23.688721150524298
coarse,2154.4346900318824,4,0.15234317675364048,0.00643977942,23.65658306253609
coarse,2154.4346900318824,5,0.15234317675364048,0.00643120706,23.688115672898345
coarse,3593.813663804626,1,0.3195162279392637,0.00587577512,54.378566472309736
coarse,3593.813663804626,2,0.3181680767118064,0.00588382781,54.0750149368845
