stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,100.0,1,0.7125939636789699,0.00251989556,282.7871023666433
coarse,100.0,2,0.7125939636789699,0.00251253345,283.61571213269616
coarse,100.0,3,0.7125939636789699,0.00251985411,282.7917540349071
coarse,100.0,4,0.7125939636789699,0.00252686022,282.00767024579216
coarse,100.0,5,0.7125939636789699,0.00253937533,280.6178177996909
coarse,117.21022975334806,1,0.698616129972702,0.00282873726,246.97102125798068
coarse,117.21022975334806,2,0.698616129972702,0.00281726709,247.97653458291805
coarse,117.21022975334806,3,0.698616129972702,0.0028112249,248.50951269416473
coarse,117.21022975334806,4,0.698616129972702,0.00280482066,249.07693384314345
coarse,117.21022975334806,5,0.698616129972702,0.00282291812,247.48012527288674
coarse,137.38237958832624,1,0.6846544806325077,0.00314838975,217.46179316982835
coarse,137.38237958832624,2,0.6846544806325077,0.00314916694,217.40812528424033
coarse,137.38237958832624,3,0.6846544806325077,0.00314420392,217.7512966883228
coarse,137.38237958832624,4,0.6846544806325077,0.00314709265,217.5514218281777
coarse,137.38237958832624,5,0.6846544806325077,0.00314053404,218.00575058645367
coarse,161.02620275609394,1,0.6566988131846163,0.00350986375,187.1009417914346
coarse,161.02620275609394,2,0.6566988131846163,0.00349775748,187.74852657440854
coarse,161.02620275609394,3,0.6566988131846163,0.0035147476,186.8409592724713
coarse,161.02620275609394,4,0.6566988131846163,0.00350456429,187.38386824817425
coarse,161.02620275609394,5,0.6566988131846163,0.00350825372,187.1868073397543
coarse,188.73918221350976,1,0.6287593301381542,0.00389646599,161.36656440780436
coarse,188.73918221350976,2,0.6287593301381542,0.00390239549,161.12137576761964
coarse,188.73918221350976,3,0.6287593301381542,0.00390990824,160.8117867590044
coarse,188.73918221350976,4,0.6287593301381542,0.00389886205,161.26739599267285
coarse,188.73918221350976,5,0.6287593301381542,0.00389064592,161.60795484009356
coarse,221.22162910704503,1,0.5902791731463891,0.00430746237,137.0364085493773
coarse,221.22162910704503,2,0.5955495522802824,0.00429623714,138.62120103553744
coarse,221.22162910704503,3,0.5902791731463891,0.00428448617,137.77128685337527
coarse,221.22162910704503,4,0.5955495522802824,0.00429959362,138.5129863227126
coarse,221.22162910704503,5,0.5902791731463891,0.0042986651,137.31685521311934
coarse,259.2943797404667,1,0.5544848240842456,0.00469754916,118.0370455312586
coarse,259.2943797404667,2,0.5544848240842456,0.00471360004,117.63510254982211
coarse,259.2943797404667,3,0.5544848240842456,0.00470577227,117.83078148918702
coarse,259.2943797404667,4,0.5544848240842456,0.00469787838,118.02877367894858
coarse,259.2943797404667,5,0.5544848240842456,0.0046955361,118.08765011608486
coarse,303.9195382313198,1,0.5079153803295936,0.00507645682,100.05312727738195
coarse,303.9195382313198,2,0.5079153803295936,0.00507157575,100.14942206662172
