Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],XL_mean [Ohm],XL_std [Ohm]
200.0,0.14290599162468115,0.0,0.032626020400000004,9.952329928181892e-07,4.380123286912799,0.00013361324386060528
500.0,0.30726574066425244,0.0,0.03253632286666666,5.050018142871903e-06,9.443776017919463,0.0014659131925805597
1000.0,0.5902791731463891,0.0,0.032186165466666666,1.8412258006647703e-05,18.33953480933468,0.010493706428783962
1500.0,0.8713513077653801,0.004387280363864376,0.03163873403333333,1.2070173210573093e-06,27.540650276747908,0.13867765130206763
2000.0,1.1317667942345353,0.0,0.030925314233333334,5.105021974813204e-06,36.5967765519023,0.006041147923579314
3000.0,1.5927290680343231,0.0,0.029131381466666665,9.377279889356307e-06,54.67400095196687,0.017596732020931725
4000.0,1.9762465077128655,0.0,0.027106816566666664,9.38626663287087e-06,72.90589290808963,0.025245783012917574
5000.0,2.2800799354795847,0.0,0.025078123433333335,9.573331239611772e-06,90.91908982344187,0.03471503366902212
