stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,4999999.999999999,0.7893142935052058,0.0,0.002047424856,5.280884787976304e-06,385.5176867630714,0.9943449222044163
coarse,5090136.366984732,0.7879415706494426,0.0030695016197543478,0.002023936902,6.491791705929164e-06,389.31297531932535,1.5330921811221285
coarse,5181897.646900097,0.7824506792263893,0.0,0.00199732203,1.1094742131631406e-05,391.75950468025815,2.1643199452557123
coarse,5275313.132495759,0.7783325106590995,0.0037593563665223734,0.001983949216,9.902849948279062e-06,392.32123607298513,2.475265106442238
coarse,5370412.644589753,0.7684890298861952,0.0,0.001968043646,1.9918199626126577e-05,390.5161132625158,3.999248012027035
coarse,5467226.541588192,0.7617478943507654,0.0,0.001942240144,1.2443609932842194e-05,392.2135938108395,2.520671541267689
coarse,5565785.729176445,0.7492163381759953,0.002959915606999971,0.0019306231999999999,6.916928121344785e-06,388.07356026111853,2.041854002389337
coarse,5666121.670185122,0.7405334467254321,0.0,0.00191836923,1.3391412343757796e-05,386.0374505218143,2.6995301387641693
coarse,5768266.3946339125,0.7252971081318165,0.0028502918998960037,0.001897466672,1.41177780869997e-05,382.26421738882124,3.544284716496575
coarse,5872252.509956398,0.7059699626728697,0.0027406116354560155,0.0018906412880000001,1.5266812873683596e-05,373.4139541205894,1.957272616645698
coarse,5978113.211409276,0.6863596999955248,0.0,0.0018873700860000003,1.177105089483435e-05,363.67061835402353,2.266833239275209
coarse,6085882.29266925,0.6636169064983184,0.0026310256227016393,0.0018639147039999997,1.87880746503728e-05,356.0665587520203,4.2615207208255885
coarse,6195594.156620823,0.6325886747888394,0.002521401915597572,0.00186138933,6.570046077345994e-06,339.849865437897,1.523875889217762
coarse,6307283.826338751,0.5991966370892734,0.002819544205088466,0.0018506554899999999,7.545445496433634e-06,323.7802707833976,2.1327027693701246
coarse,6420986.956268299,0.5608636315925419,0.0026852908263042537,0.001829825366,1.0345489931319344e-05,306.5179910386933,1.9099126904135992
coarse,6536739.843607163,0.5187992813326157,0.002483899197351443,0.0018234770279999999,1.1960743412903755e-05,284.52472303957273,2.8512037747206933
coarse,6654579.439892584,0.47173416533393303,0.0018636596413504755,0.001805281848,1.1766739974862208e-05,261.31920451230815,2.3762023793072204
coarse,6774543.362797215,0.4287329917785372,0.003288765539088133,0.0017904835039999998,6.730046464202915e-06,239.45320476255606,1.9796064791469346
coarse,6896669.90813783,0.3967243906489875,0.001879701266241919,0.001762873306,7.046016469933909e-06,225.0477834279396,1.531950535922492
coarse,7020998.062100326,0.3575418564445947,0.0014251082555982858,0.00172813949,1.3759921850702871e-05,206.89989773014958,0.9876291387190389
coarse,7147567.513685226,0.3265136205278304,0.0020800009375079704,0.001709752764,7.659028169309728e-06,190.97391728897668,1.4199601799108688
coarse,7276418.667377564,0.29391644289742797,0.0,0.001684686632,9.293388248619068e-06,174.467823362123,0.9639823566148791
coarse,7407592.656045011,0.270128466551374,0.001096237118474725,0.001674867538,1.0813988129520937e-05,161.28842982497736,1.1553491432736949
coarse,7541131.354068749,0.23738424278484827,0.0019732645170910564,0.0016877429100000002,1.3396908804108506e-05,140.65752981414286,1.4542499409009426
coarse,7677077.390710833,0.2192498447049958,0.0008770273828049348,0.001660057114,4.995227123808272e-06,132.0752750053538,0.8050710988202234
coarse,7815474.163722679,0.23385435990660514,3.1031676915590914e-17,0.0016219296719999997,1.54670033093993e-05,144.1933489532261,1.38290893950613
coarse,7956365.85319888,0.2647356930107197,0.0,0.0015787240340000002,8.40981598421035e-06,167.69347081292784,0.894745047681914
coarse,8099797.435680628,0.30146656190638643,0.0012058985357398923,0.001531409728,1.661302147287239e-05,196.87584383615007,2.4574677815356387
coarse,8245814.698513513,0.3456391228137888,0.0013703340963959682,0.001489096602,4.0849228525848415e-06,232.11517868938412,1.2379787378732698
coarse,8394464.254464177,0.3850560187997528,0.0015347696570520688,0.0014570486479999999,5.963461701165699e-06,264.27441502532815,1.4309504397368487
coarse,8545793.556600282,0.4199083099185653,0.0016443933799674955,0.0014123809519999999,1.3951796486695533e-05,297.33073810727615,3.41234109750021
coarse,8699850.913438981,0.4471123979245113,0.0,0.0013900993859999999,9.447275951570875e-06,321.652518058256,2.192430270077235
coarse,8856685.504368221,0.4667334417599539,0.0,0.0013597705879999998,6.905446632066555e-06,343.2513335595724,1.742458791831959
coarse,9016347.395346222,0.47506798104991904,0.0,0.001342250804,1.0267041485658303e-05,353.95035155259035,2.6983522193770693
coarse,9178887.554883977,0.476734888907912,0.002282507587763422,0.0013217220560000002,9.025210468899349e-06,360.6987943487926,1.6763286938169693
coarse,9344357.870315684,0.4709007114049365,0.0,0.0013047259540000002,1.0248698697514273e-05,360.9370298536601,2.8296275720506365
coarse,9512811.164362775,0.456236600550844,0.0018088100934487259,0.00129517445,4.709745015629788e-06,352.2639520191002,2.200268334142296
coarse,9684301.211996268,0.43926832150978273,6.206335383118183e-17,0.001291504342,7.93649424904475e-06,340.13166746291057,2.079633701255454
coarse,9858882.757603288,0.42652682342249026,0.0,0.00127544708,1.2767538150172053e-05,334.44030698648146,3.3376327010767466
coarse,10036611.532463046,0.40306248432061026,0.001946785636809744,0.001265202928,1.286681546775932e-05,318.60032988517844,3.4176472739975514
coarse,10217544.272537684,0.3781922865189567,0.0015347885042268897,0.001268699394,7.6259956540034364e-06,298.10302236000456,2.146377438868971
coarse,10401738.736584127,0.3679896724414985,0.0014799389563251648,0.001263035904,1.189942035144275e-05,291.3708752007501,2.5725321964239116
coarse,10589253.72459214,0.37063706772861305,0.0,0.0012702180320000001,1.1781612687322188e-05,291.8101949492733,2.705937087904277
coarse,10780149.096554976,0.3967243906489874,0.001879701266241919,0.0012696888560000002,1.1460415794524224e-05,312.4750638918506,2.753864215120968
coarse,10974485.79157842,0.4369150859316884,0.002148200348743348,0.001270847396,5.4962793319963546e-06,343.8052908289246,2.589550837528475
coarse,11172325.847334111,0.4855978738229819,0.0019184338005528178,0.0012616941940000001,1.3216642209064684e-05,384.9087760822282,3.9956228126143634
coarse,11373732.419863753,0.5356044268016775,0.0,0.001250245304,8.256609408375788e-06,428.41439946057415,2.8257087790424635
coarse,11578769.803740352,0.5628246907379133,0.0021925307784740116,0.001250499582,1.151014316101759e-05,450.1123416031699,4.742634956889971
coarse,11787503.452592667,0.5713988601509493,0.0,0.0012405665120000001,1.637899169764946e-05,460.66019034069575,6.162462648941939
coarse,12000000.000000007,0.5837534164392382,0.002819528835747134,0.001238795556,1.539367604497638e-05,471.27751565742926,5.547991203229916
fine,6909369.651639749,0.38368327908656386,0.0015347696570520441,0.001761277626,9.284505612827825e-06,217.84717328945868,1.150915251920645
fine,6962315.012954997,0.367739143144208,0.001745394027221784,0.0017504848759999996,1.2593909774622458e-05,210.0842199382542,1.3162660615044746
fine,7015260.374270244,0.3542188134579936,0.0016783096566539894,0.001737981802,8.0863626828364e-06,203.8152975969739,1.5844950135117484
fine,7068205.735585491,0.33827987846279006,0.0,0.001723004668,1.1439214361413531e-05,196.33832472222602,1.3081747731270985
fine,7121151.096900738,0.3253369943136059,0.0016111560371439067,0.0017100444979999997,6.018920474488794e-06,190.25222509782134,1.1011947120432266
fine,7174096.458215985,0.3111738999034593,0.0014769180470660598,0.001704732958,1.24026305889122e-05,182.54126676349352,1.313205637637442
fine,7227041.819531232,0.30362373876507875,0.0014769180277011483,0.001680643788,1.2443006484291539e-05,180.6702556363004,1.996565961642705
fine,7279987.18084648,0.29391644289742797,0.0,0.0016901636040000001,1.2832242347710691e-05,173.906233625219,1.3193337712382536
fine,7332932.542161726,0.2862142032712418,0.001151067819201604,0.001676526128,1.4936954128811516e-05,170.73141653737864,1.904424096707797
fine,7385877.903476974,0.2750309837697535,0.0010962276948872898,0.0016856781680000001,9.8040002478463e-06,163.16446306905848,1.5449682331621744
fine,7438823.264792221,0.26424544086744606,0.0010962371184747499,0.0016675645260000004,1.1621722522067457e-05,158.46682913222827,1.0821540561547456
fine,7491768.626107468,0.25062126134277196,0.0012083727792382396,0.0016886624999999998,4.7106797844206925e-06,148.4158435788209,0.9998459584806186
fine,7544713.987422715,0.23738424278484827,0.001208372798603136,0.001673827112,7.783224208043246e-06,141.82444638382603,1.1061693795531313
fine,7597659.348737963,0.227878653298461,0.0008770273828049348,0.0016750004620000002,7.039203773060539e-06,136.04910193826785,0.8300251475805245
fine,7650604.710053209,0.22003428185049909,0.0008770273986163313,0.00167927763,6.802739775983659e-06,131.0307444314654,0.7208912565067938
fine,7703550.071368457,0.2192498447049958,0.0008770273828049348,0.001664717892,1.2180219012237374e-05,131.71125289675794,1.3287000053939888
fine,7756495.4326837035,0.22277981186329615,0.001074134789160347,0.0016372515339999998,9.439584279105164e-06,136.07449157209788,1.2443257862529824
fine,7809440.793998951,0.23085855350032897,0.0009318015578186489,0.0016246772820000001,8.740650660609895e-06,142.0990229955422,1.0798700335823612
fine,7862386.155314198,0.24267904599507556,0.0,0.0016190251119999998,1.2931640330892692e-05,149.89972128175424,1.1954410731907745
fine,7915331.516629445,0.25493065014524774,0.0,0.0015981839479999999,4.469387667496513e-06,159.51370444936234,0.4451936263920969
fine,7968276.877944692,0.26816745797827957,0.0013426107886810436,0.001583664516,5.478007833750346e-06,169.33629480722638,1.2495217923252278
fine,8021222.23925994,0.28055167724047575,0.0,0.001567605442,9.983053893417136e-06,178.97412332572543,1.143501585365691
fine,8074167.600575186,0.29391644289742797,0.0,0.001554221452,1.4051193267341075e-05,189.1208097711426,1.7060172946750776
fine,8127112.961890434,0.3100953114635065,0.0,0.0015188724039999998,1.0810300680761847e-05,204.1698005220338,1.4528398509343738
fine,8180058.3232056815,0.3282785619528098,0.0016111675592694068,0.001516718978,1.0037736206579148e-05,216.44621558813643,1.576812603232653
fine,8233003.684520928,0.34134927325965225,0.0016783327396347216,0.001499009062,6.385809632260436e-06,227.71761567755166,0.9376506439913466
fine,8285949.045836175,0.3562671924419563,0.0014251271027731314,0.0014793008779999998,1.4211908440788972e-05,240.85549999162018,2.8309764474647894
fine,8338894.407151422,0.36965112650509635,0.0,0.0014641572499999999,1.1719980058573036e-05,252.47975767405651,2.020204660141967
fine,8391839.76846667,0.38436964894315834,0.0,0.001453601894,1.3757936510243089e-05,264.44458683722263,2.49888871290022
fine,8444785.129781917,0.3980971303621764,0.0,0.0014428394839999998,7.674577147812823e-06,275.9185230515177,1.4673592437555916
