category,phasor,RMS [V],RMS_std [V],phase [deg],phase_std [deg],real [V],imag [V]
measured,$V_R$,1.1850959637941119,0.0043644318474456165,5.367590100097714e-15,0.061404637781946464,1.1850959637941119,1.1102230246251565e-16
measured,$V_L$,0.24475176504393395,0.008290118888997578,32.91572355147747,0.8378495040686897,0.20546195285158486,0.13299929481968756
measured,$V_C$,1.0294847835327459,0.002738494194886259,-89.50049009574175,0.10389304113942177,0.008975029852687555,-1.0294456607148375
measured,$V_E$,1.6620194208435324,,-32.64088311567584,,1.3995329464983843,-0.8964463658951498
theory,$V_R$,1.1850959637941119,,0.0,,1.1850959637941119,0.0
theory,$V_L$,0.18615443868272485,,90.0,,0.0,0.18615443868272485
theory,$V_C$,1.4332361753502034,,-90.0,,0.0,-1.4332361753502034
theory,$V_E$,1.7203677808337,,-46.459907532372,,1.1850959637941119,-1.2470817366674787
