Frequency [Hz],repeat,VC_rms_fft [V],VC_phase [deg],VC_real [V],VC_imag [V],VR_rms_fft [V],VR_phase [deg],VR_real [V],VR_imag [V],Irms [A],XC [Ohm],C [F],VC_rms_scope [V],VR_rms_scope [V],M_C,dt_C [s],Mdt_C [s],M_R,dt_R [s],Mdt_R [s]
200.0,1,1.8354908583415082,-126.37184034841012,-1.0884887116546447,-1.4779103544043728,0.6217524731651533,-37.28012657365376,0.49471826117231843,-0.37660321287745596,0.011102722735092023,165.3189854539131,4.813571249996083e-06,0.0,0.6232439092657144,1250,3.9999999999996635e-06,0.004999999999999579,1250,3.9999999999996635e-06,0.004999999999999579
200.0,2,1.8360139808564155,-126.36212074981606,-1.0885481371067096,-1.4785162464787915,0.6217352209858351,-37.26580681286196,0.4947986391339471,-0.37646911125017846,0.011102414660461342,165.37069070163184,4.8120662257814724e-06,0.0,0.6232439092657144,1250,3.9999999999996635e-06,0.004999999999999579,1250,3.9999999999996635e-06,0.004999999999999579
200.0,3,1.835693721819652,-126.33637029413306,-1.087693775914623,-1.4787473381767002,0.6218846718673602,-37.25259589611442,0.49500438906942756,-0.3764454806550041,0.011105083426202861,165.3021099767935,4.8140626612158445e-06,0.0,0.6232439092657144,1250,3.9999999999996635e-06,0.004999999999999579,1250,3.9999999999996635e-06,0.004999999999999579
200.0,4,1.83677271482223,-126.36343132074691,-1.089031813271921,-1.4791023343897123,0.6217222243606467,-37.23844067979566,0.4949680483738355,-0.376224873384186,0.01110218257786869,165.44248862234429,4.809977908855036e-06,0.0,0.6232439092657144,1250,3.9999999999996635e-06,0.004999999999999579,1250,3.9999999999996635e-06,0.004999999999999579
200.0,5,1.836544591380112,-126.32385212795546,-1.0878746799042611,-1.4796704757988328,0.6215403029714522,-37.213593672905404,0.4949862765574817,-0.375900165253495,0.011098933981633075,165.47035908306992,4.809167755899892e-06,0.0,0.6232439092657144,1250,3.9999999999996635e-06,0.004999999999999579,1250,3.9999999999996635e-06,0.004999999999999579
200.0,6,1.8362206674503934,-126.3650966221069,-1.0887474783153541,-1.4786261420771396,0.6217526907936348,-37.24159816346725,0.49497156848463997,-0.376270587345039,0.011102726621314908,165.38466001002263,4.811659771899348e-06,0.0,0.6232439092657144,1250,3.9999999999996635e-06,0.004999999999999579,1250,3.9999999999996635e-06,0.004999999999999579
200.0,7,1.8363351723041246,-126.32852529999785,-1.0878712986573407,-1.4794130263718819,0.6216055453061993,-37.254100399589966,0.4947723307805125,-0.3762895090876658,0.011100099023324986,165.434125267295,4.810221072428247e-06,0.0,0.6232439092657144,1250,3.9999999999996635e-06,0.004999999999999579,1250,3.9999999999996635e-06,0.004999999999999579
200.0,8,1.836620891985888,-126.36471053738252,-1.088974816985538,-1.4789557629795262,0.6217264863822632,-37.23060712688997,0.49502287514839516,-0.3761597758254475,0.011102258685397558,165.42767954069888,4.81040849795453e-06,0.0,0.6232439092657144,1250,3.9999999999996635e-06,0.004999999999999579,1250,3.9999999999996635e-06,0.004999999999999579
200.0,9,1.8365257257656982,-126.32832013857272,-1.087978887307925,-1.4795704383946828,0.6215671312020454,-37.25344595093036,0.4947460525284982,-0.37626060396779426,0.011099413057179383,165.4615173167005,4.809424743376004e-06,0.0,0.6232439092657144,1250,3.9999999999996635e-06,0.004999999999999579,1250,3.9999999999996635e-06,0.004999999999999579
200.0,10,1.8365888501793535,-126.39334015355739,-1.0896946759832349,-1.4783856458099534,0.6216947725051556,-37.23798039228468,0.4949492155553487,-0.37620428517147714,0.011101692366163493,165.43323212387295,4.810247041922128e-06,0.0,0.6232439092657144,1250,3.9999999999996635e-06,0.004999999999999579,1250,3.9999999999996635e-06,0.004999999999999579
