Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],XL_mean [Ohm],XL_std [Ohm]
200,0.10422441274545942,0.0006617708704784014,0.005953895442,7.426969213021845e-06,17.505311136901327,0.11979861121363679
500,0.11361791477262732,0.0,0.005954554955,8.129845112989895e-06,19.08087277266855,0.026068790617442435
1000,0.1442541639239205,0.0,0.005918315518,9.728714477100749e-06,24.374252212116176,0.04010840829656488
2000,0.22960841052543532,0.000878510933671674,0.0057425472879999995,6.256332606709275e-06,39.98374121540401,0.1524995368740435
5000,0.43695028695883487,0.0,0.0048386259939999995,5.978697453008005e-06,90.30474520031618,0.1116090686583347
