Frequency [Hz],repeat,VC_rms_fft [V],VC_phase [deg],VC_real [V],VC_imag [V],VR_rms_fft [V],VR_phase [deg],VR_real [V],VR_imag [V],Irms [A],XC [Ohm],C [F],VC_rms_scope [V],VR_rms_scope [V],M_C,dt_C [s],Mdt_C [s],M_R,dt_R [s],Mdt_R [s]
2000.0,1,0.8890551962131694,-103.70763244523397,-0.21067724525014958,-0.8637327365843241,1.1202202672258217,81.86857497283576,0.15844866980809746,1.1089578288372988,0.020003933343318243,44.444019131374155,1.7905102441505325e-06,0.5741707319560974,1.1231926922582731,2000,1e-06,0.002,2000,1e-06,0.002
2000.0,2,0.883687711877309,-103.58004782070617,-0.207493084024708,-0.8589823002861405,1.1123254014766317,81.94626642757815,0.15583872475308574,1.1013546616042817,0.019862953597796995,44.48924010854655,1.7886902844775843e-06,0.5826559883694666,1.1231926922582731,2000,1e-06,0.002,2000,1e-06,0.002
2000.0,3,0.8760833671025787,-103.8872287161799,-0.21027022576241686,-0.8504754542440446,1.110152020315416,81.89703606963742,0.15647864270978087,1.0990686705507098,0.019824143219918145,44.19274807409286,1.8006907244720186e-06,0.5769991648084084,1.1135099595972866,2000,1e-06,0.002,2000,1e-06,0.002
2000.0,4,0.8762932344707368,-104.0012025312382,-0.2120123657797354,-0.8502591308158151,1.1098865965094122,81.8178566395944,0.15795956645717554,1.0985886548093913,0.019819403509096646,44.213905532956055,1.799829048954574e-06,0.5798275976607196,1.1135099595972866,2000,1e-06,0.002,2000,1e-06,0.002
2000.0,5,0.8759075929508086,-103.91614067268068,-0.2106570824554122,-0.8501986267927354,1.1098164482703636,81.8847066850408,0.15666777467556686,1.0987027610913018,0.01981815086197078,44.19724115793241,1.8005076665665433e-06,0.5741707319560974,1.1135099595972866,2000,1e-06,0.002,2000,1e-06,0.002
2000.0,6,0.8749730364951216,-103.86186295936253,-0.20962767102307286,-0.8494904673596613,1.1089797370370844,81.9408497799396,0.155473797710258,1.0980273017481808,0.019803209589947936,44.18339524817512,1.8010718981410652e-06,0.5741707319560974,1.1135099595972866,2000,1e-06,0.002,2000,1e-06,0.002
2000.0,7,0.8742167266125828,-103.83986092184175,-0.20912052829485153,-0.8488365506591369,1.1081014329537093,81.96990188664874,0.154794324426769,1.0972363021880585,0.019787525588459094,44.180194370662605,1.8012023867144928e-06,0.5713422991037863,1.1135099595972866,2000,1e-06,0.002,2000,1e-06,0.002
2000.0,8,0.8727915882254594,-103.88182978945937,-0.20940032113314289,-0.8472996294029973,1.106953737320565,81.94986201003334,0.15501736348372794,1.0960457077998709,0.019767031023581516,44.15390390110905,1.802274873002767e-06,0.5769991226648443,1.1135099595972866,2000,1e-06,0.002,2000,1e-06,0.002
2000.0,9,0.8718830653447891,-103.96216159166968,-0.21036886577950223,-0.8461235252288354,1.105937332109815,81.90311805497932,0.155768347270406,1.0949126013261614,0.019748880930532408,44.14847952203863,1.8024963126130569e-06,0.5798275976607196,1.1135099595972866,2000,1e-06,0.002,2000,1e-06,0.002
2000.0,10,0.8712569148871545,-103.95703165909977,-0.21014208409503887,-0.8455346925057989,1.1053587426527944,81.89801159777623,0.15578438633387084,1.094325899781937,0.01973854897594276,44.13986640806464,1.8028480378773497e-06,0.5741707319560974,1.1135099595972866,2000,1e-06,0.002,2000,1e-06,0.002
