stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,100.0,0.7125939636789699,0.0,0.002471424408,5.578086211598086e-06,288.3344772069219,0.6500797493969003
coarse,166.81005372000593,0.6566988131846163,0.0,0.0035132164139999996,3.682295457745043e-06,186.92255558309782,0.19595006735142453
coarse,278.2559402207126,0.5382326789899559,0.0026181371874293203,0.0047745756799999995,8.682542047813651e-06,112.72938817353054,0.6285675544001362
coarse,464.15888336127773,0.3699752526216858,0.0014799578035000354,0.005830975996,5.533821163660625e-06,63.44995559622421,0.24197369760247842
coarse,774.263682681127,0.1904610605261187,0.0,0.0064209757359999994,7.267873031876663e-06,29.662354066905227,0.033574173992049046
coarse,1291.549665014884,0.03250428440444613,0.0004192382820085933,0.006603475193999999,6.649324864400322e-06,4.922298389815697,0.06310751335104432
coarse,2154.4346900318824,0.15072537840912398,0.0011279581107212092,0.006444967538,4.9427802817107795e-06,23.386441120474046,0.15976613590200217
coarse,3593.813663804626,0.32305186383827855,0.0025213536039047353,0.005887749978,4.945136556867546e-06,54.86830561919678,0.3971927490647448
coarse,5994.8425031894085,0.484739924145308,6.206335383118183e-17,0.0048895250080000004,6.868517673462792e-06,99.13860510833567,0.1391839956106107
coarse,10000.0,0.600819847091692,0.0,0.003692563434,4.329940634001814e-06,162.7109508511989,0.19062994776077752
fine,904.0847655104188,0.13778295578146482,0.0006029162695025512,0.006520015933999999,4.931724030481564e-06,21.13229335229347,0.08803861975836402
fine,990.1880765114112,0.10920557174606979,0.0,0.006553991416,3.945962786897684e-06,16.66245749594618,0.010026649518379996
fine,1076.2913875124034,0.08236832360349602,0.0,0.006574339980000001,1.205470453785731e-06,12.528759703539798,0.002297130772374772
fine,1162.3946985133957,0.0590718733172215,0.0005480882171843888,0.006592294572,7.3447227568691025e-06,8.960793344806877,0.0887553394717335
fine,1248.498009514388,0.03941696130848852,0.00016443910240706552,0.0066003495819999996,4.5803079656468824e-06,5.971956081901358,0.026198223431089834
fine,1334.6013205153804,0.027209469081479705,0.0004503339460905407,0.006602109874000001,4.5774700462406994e-06,4.12134260687319,0.06913520465164447
fine,1420.7046315163725,0.02882732960189549,0.00020139594732928792,0.006597651166,5.906472122996281e-06,4.369344702825542,0.03245593808710094
fine,1506.8079425173648,0.04125543845166986,0.0004027900937216025,0.006586920934,4.250392870133053e-06,6.263237625942686,0.06125622053868125
fine,1592.9112535183572,0.05649820024772241,0.0005126890079603189,0.006580434554,5.536046314273658e-06,8.585829535704933,0.08341913573064538
fine,1679.0145645193495,0.07236247632802853,0.00040279189465857964,0.006562703568,6.361577157963181e-06,11.02636301208061,0.06937288794616617
