stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,4999999.999999999,1,0.7893142935052058,0.00204657228,385.67623592810793
coarse,4999999.999999999,2,0.7961779077840224,0.00206565019,385.4369494110822
coarse,4999999.999999999,3,0.7961779077840224,0.00203291466,391.64354679995387
coarse,4999999.999999999,4,0.7961779077840224,0.00205108966,388.1731370943689
coarse,4999999.999999999,5,0.7893142935052058,0.00205388269,384.3034937429682
coarse,5153244.362280989,1,0.7824506792263893,0.00202687737,386.03750320937735
coarse,5153244.362280989,2,0.7824506792263893,0.0020213637,387.09049698794405
coarse,5153244.362280989,3,0.7824506792263893,0.00201459951,388.39018640801186
coarse,5153244.362280989,4,0.7824506792263893,0.00202007336,387.3377545191672
coarse,5153244.362280989,5,0.7824506792263893,0.00200886349,389.49917857603623
coarse,5311185.49147616,1,0.7824506792263893,0.00197397778,396.3827187691998
coarse,5311185.49147616,2,0.7824506792263893,0.0019595339,399.3044872693396
coarse,5311185.49147616,3,0.7755870649475728,0.00196618075,394.46376684726096
coarse,5311185.49147616,4,0.7755870649475728,0.00197716057,392.27318039605296
coarse,5311185.49147616,5,0.7755870649475728,0.00197152374,393.3947378932261
coarse,5473967.338195621,1,0.7611297686848417,0.00192428357,395.53929605335753
coarse,5473967.338195621,2,0.7677482568672729,0.00193682639,396.3949793493225
coarse,5473967.338195621,3,0.7611297686848417,0.00194499968,391.3264236037518
coarse,5473967.338195621,4,0.7611297686848417,0.00192657905,395.06801897635177
coarse,5473967.338195621,5,0.7611297686848417,0.00194088393,392.15625258169956
coarse,5641738.26497336,1,0.7405334467254321,0.00192119367,385.45486500870686
coarse,5641738.26497336,2,0.7405334467254321,0.00190269656,389.2020736745496
coarse,5641738.26497336,3,0.7405334467254321,0.00193183683,383.3312602935684
coarse,5641738.26497336,4,0.7405334467254321,0.00192042661,385.6088240338599
coarse,5641738.26497336,5,0.7405334467254321,0.00193815574,382.08149708621045
coarse,5814651.181487779,1,0.7201983509767088,0.00190764107,377.53346911151834
coarse,5814651.181487779,2,0.7201983509767088,0.00191503984,376.0748658767897
coarse,5814651.181487779,3,0.7201983509767088,0.00189048785,380.95899477836304
coarse,5814651.181487779,4,0.7201983509767088,0.00191121781,376.8269357937329
coarse,5814651.181487779,5,0.7201983509767088,0.00191326102,376.4245147150433
coarse,5992863.683926479,1,0.6824429090684847,0.00188112142,362.7851460372423
coarse,5992863.683926479,2,0.6883260612113893,0.00190371205,361.5704702879773
coarse,5992863.683926479,3,0.6824429090684847,0.0018986566,359.4346176493868
coarse,5992863.683926479,4,0.6824429090684847,0.00188692694,361.6689626936402
coarse,5992863.683926479,5,0.6824429090684847,0.00187865074,363.2622576075448
coarse,6176538.198622521,1,0.6427371638444221,0.00185646873,346.21491515476384
coarse,6176538.198622521,2,0.637099095654339,0.00186493795,341.6194601296729
coarse,6176538.198622521,3,0.6427371638444221,0.00187187595,343.3652555044698
coarse,6176538.198622521,4,0.6427371638444221,0.00188573147,340.84235961996336
coarse,6176538.198622521,5,0.6427371638444221,0.00185643381,346.2214275468416
coarse,6365842.1300929375,1,0.5816943237127382,0.0018377424,316.5265837653516
coarse,6365842.1300929375,2,0.5816943237127382,0.00183430081,317.12046385278444
coarse,6365842.1300929375,3,0.5816943237127382,0.00186013023,312.7169884835097
coarse,6365842.1300929375,4,0.5816943237127382,0.00186523702,311.86080775554103
coarse,6365842.1300929375,5,0.5816943237127382,0.00183706987,316.64246048123266
coarse,6560948.013614447,1,0.5169746768113084,0.00181915134,284.1845345375764
coarse,6560948.013614447,2,0.5169746768113084,0.00181161903,285.366110782855
coarse,6560948.013614447,3,0.5169746768113084,0.00183066668,282.396944489812
coarse,6560948.013614447,4,0.5169746768113084,0.00183316285,282.01241194218414
coarse,6560948.013614447,5,0.5169746768113084,0.00181974738,284.0914527440113
coarse,6762033.67247546,1,0.4392683215097828,0.00179514941,244.6973600430188
coarse,6762033.67247546,2,0.4392683215097828,0.00181185489,242.4412263554852
coarse,6762033.67247546,3,0.4392683215097828,0.00178794097,245.68390616933107
coarse,6762033.67247546,4,0.4392683215097828,0.00178608019,245.93986539304422
coarse,6762033.67247546,5,0.4392683215097828,0.00180694868,243.09950048486314
coarse,6969282.380047662,1,0.36327784867082386,0.00176696433,205.59433062852145
coarse,6969282.380047662,2,0.36327784867082386,0.0017586397,206.56752413289877
coarse,6969282.380047662,3,0.36327784867082386,0.00174284668,208.43936121267066
coarse,6969282.380047662,4,0.3664644875702825,0.00174581551,209.9102026939161
coarse,6969282.380047662,5,0.36327784867082386,0.00174447673,208.24459416596738
coarse,7182883.02682497,1,0.3100953114635065,0.0017057166,181.79767463335148
coarse,7182883.02682497,2,0.3100953114635065,0.00170387118,181.99457512011355
coarse,7182883.02682497,3,0.3100953114635065,0.00172411499,179.8576737990698
coarse,7182883.02682497,4,0.3100953114635065,0.00171226659,181.10223797773597
coarse,7182883.02682497,5,0.3100953114635065,0.00169331988,183.12860737423486
coarse,7403030.292581917,1,0.2745407358408363,0.00169555272,161.9181359579526
coarse,7403030.292581917,2,0.2745407358408363,0.00168809562,162.63340333815705
coarse,7403030.292581917,3,0.2745407358408363,0.00169049832,162.40225298824097
coarse,7403030.292581917,4,0.2769919754854222,0.00167851907,165.02164344514847
coarse,7403030.292581917,5,0.2745407358408363,0.00168771169,162.67040008523986
coarse,7629924.823808629,1,0.2250245740933182,0.00167876005,134.0421307341202
coarse,7629924.823808629,2,0.2250245740933182,0.00166802504,134.90479381131965
coarse,7629924.823808629,3,0.2250245740933182,0.00167095033,134.66861943964437
coarse,7629924.823808629,4,0.2250245740933182,0.00167397573,134.42523094006756
coarse,7629924.823808629,5,0.2250245740933182,0.00166877569,134.84411083032867
coarse,7863773.416583918,1,0.24709137848574203,0.00160397228,154.04965632307687
coarse,7863773.416583918,2,0.24709137848574203,0.00158849487,155.55063044411472
coarse,7863773.416583918,3,0.24709137848574203,0.0016099246,153.48009371727224
coarse,7863773.416583918,4,0.24709137848574203,0.00161472952,153.02338591403347
coarse,7863773.416583918,5,0.24709137848574203,0.00160482689,153.967621072041
coarse,8104789.205053237,1,0.3100953114635065,0.00153127045,202.50851929096294
coarse,8104789.205053237,2,0.3100953114635065,0.00152316573,203.58606115928467
coarse,8104789.205053237,3,0.3100953114635065,0.00153444312,202.08980536437642
coarse,8104789.205053237,4,0.3100953114635065,0.00153038662,202.6254721591244
coarse,8104789.205053237,5,0.3100953114635065,0.00153419818,202.1220696947421
coarse,8353191.855683284,1,0.38436964894315834,0.00147670717,260.2883339038425
coarse,8353191.855683284,2,0.38436964894315834,0.00144926377,265.2171791634302
coarse,8353191.855683284,3,0.3809377996601859,0.00145008217,262.7008369189078
coarse,8353191.855683284,4,0.3775059082336494,0.00146092346,258.40224937838246
coarse,8353191.855683284,5,0.3809377996601859,0.00146656157,259.7489307320292
coarse,8609207.767470272,1,0.4392683215097828,0.0013909617,315.8018811803249
coarse,8609207.767470272,2,0.4392683215097828,0.00140117272,313.5004808756074
coarse,8609207.767470272,3,0.4392683215097828,0.0013787935,318.5889123424086
coarse,8609207.767470272,4,0.4392683215097828,0.00139014004,315.98853990982286
coarse,8609207.767470272,5,0.4392683215097828,0.00140413677,312.83869982963466
coarse,8873070.278284358,1,0.4709007114049365,0.0013401825,351.3705867707842
coarse,8873070.278284358,2,0.4709007114049365,0.00135834387,346.672681200333
coarse,8873070.278284358,3,0.47506798104991904,0.00136235845,348.7099750068853
coarse,8873070.278284358,4,0.4709007114049365,0.00134639407,349.74954353812365
coarse,8873070.278284358,5,0.4709007114049365,0.00135363033,347.87984649024264
coarse,9145019.877538376,1,0.48473992414530803,0.00132589799,365.5936790018876
coarse,9145019.877538376,2,0.48473992414530803,0.00131836825,367.6817339505165
coarse,9145019.877538376,3,0.48473992414530803,0.00131480163,368.6791323382433
coarse,9145019.877538376,4,0.4804502179005029,0.00131093315,366.4948269105125
coarse,9145019.877538376,5,0.4804502179005029,0.00133095193,360.9823969378841
