Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
500.0,10,1.1953791092471076,0.0006754076113304508,118.5137604453953,0.027542014872858313,1.0076040706351608,0.00011794191955457759,-151.90486454035218,0.030711512217683635,0.017992932159115096,2.106105706331895e-06,66.43604471783328,0.038036795855293716,4.791224123004869e-06,2.7431138620278137e-09
