Frequency [Hz],repeat,VL_rms_fft [V],VL_phase [deg],VL_real [V],VL_imag [V],VL_rms_scope [V],M,dt [s],Mdt [s]
500.0,1,0.26093756030202103,145.45913318419775,-0.2149400048284405,0.14795000743738015,1.4424978066444332,1500,3.9999999999996635e-06,0.005999999999999495
500.0,2,0.24987365511795243,145.8508285782107,-0.20679016153290447,0.14026643438542488,1.4424978066444332,1500,3.9999999999996635e-06,0.005999999999999495
500.0,3,0.24754254721113686,146.67395171169204,-0.20683607487435818,0.1360005544486743,1.4424978066444332,1500,3.9999999999996635e-06,0.005999999999999495
500.0,4,0.24369306416103953,147.1803976194745,-0.20479507500330082,0.13208060711016176,1.4424978066444332,1500,3.9999999999996635e-06,0.005999999999999495
500.0,5,0.24992233680200138,147.1133009161593,-0.20987126690069524,0.1357027109606516,1.4495688677034289,1500,3.9999999999996635e-06,0.005999999999999495
500.0,6,0.242949514328947,147.64059238109763,-0.2052212358550476,0.13003349901774608,1.45663992879778,1500,3.9999999999996635e-06,0.005999999999999495
500.0,7,0.24385044151613958,147.69054424161573,-0.20609596413623535,0.13033607096414945,1.4495688677034289,1500,3.9999999999996635e-06,0.005999999999999495
500.0,8,0.24062968477378024,147.73959695308153,-0.20348390189566468,0.12844044091968995,1.4495688677034289,1500,3.9999999999996635e-06,0.005999999999999495
500.0,9,0.23918582265939337,147.84228329935632,-0.20249141411296814,0.12730704996888909,1.45663992879778,1500,3.9999999999996635e-06,0.005999999999999495
500.0,10,0.22917451017787596,147.6283197117325,-0.19355911067937845,0.12270218738179649,1.45663992879778,1500,3.9999999999996635e-06,0.005999999999999495
