stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,899.9999999999998,0.7551900976029831,0.0,0.0011155497969999998,6.435846478847267e-06,676.9869256095067,3.8897116631436655
coarse,938.630111538361,0.7551900976029831,0.0,0.001110211621,8.139900387280822e-06,680.2549896177107,5.036633909731827
coarse,978.9183180961281,0.7551900976029831,0.0,0.001113207628,6.068371689866508e-06,678.4092390711974,3.7063683717454023
coarse,1020.935789001682,0.7551900976029831,0.0,0.001113257952,8.966667501097617e-06,678.399963389041,5.4593979820464025
coarse,1064.7567483379485,0.7551900976029831,0.0,0.001116051746,6.81665141181375e-06,676.6850195736505,4.140241342102244
coarse,1110.458606059635,0.7547658305679582,0.001341650166805064,0.0011163968140000002,6.858830961334422e-06,676.0964095321222,4.3887804286957435
coarse,1158.1220947383192,0.7547658305679582,0.001341650166805064,0.001117851539,7.789006957279179e-06,675.2198334106245,4.379772557880721
coarse,1207.8314121769656,0.7543415635329334,0.001788866889073419,0.0011158733610000002,6.870074757020829e-06,676.0364133462972,4.986421207196614
coarse,1259.6743701457797,0.7543415635329334,0.001788866889073419,0.0011223211419999998,9.696538135583127e-06,672.1707599113454,5.9397319374316
coarse,1313.7425495021646,0.7539172964979085,0.0020494044818447784,0.0011201320680000002,9.082478622802369e-06,673.1048036896839,6.234731747018284
coarse,1370.131461968785,0.7543415635329334,0.0017888668890734187,0.0011212457550000001,6.763737212255537e-06,672.7943011237256,4.576533675913119
coarse,1428.940718855532,0.7594326836661034,0.0,0.001121496456,9.617001151320192e-06,677.2046863654006,5.77371217039612
coarse,1490.2742070234156,0.7594326836661034,0.0,0.001119272399,7.587938773473878e-06,678.5336768845752,4.588236349308999
coarse,1554.2402724012572,0.7594326836661034,0.0,0.0011194673500000002,7.178592038153744e-06,678.4126062379787,4.346161821589446
coarse,1620.9519113793372,0.7594326836661034,0.0,0.0011211089440000001,8.11626478519961e-06,677.4261070710429,4.898914452328042
coarse,1690.5269704181192,0.7594326836661034,0.0,0.001124880149,7.91430575102588e-06,675.153365920424,4.764346303571218
coarse,1763.0883542246302,0.7594326836661034,0.0,0.0011169761760000002,6.43051813636992e-06,679.920871667357,3.927791886286863
coarse,1838.7642428642762,0.7590084250597914,0.0013416235128747148,0.0011185922060000001,9.733456758232531e-06,678.587135100618,6.260488223472928
coarse,1917.6883181916066,0.7590084250597914,0.0013416235128747148,0.001119104657,9.111118007081059e-06,678.26841601186,5.610631660212031
coarse,2000.0000000000002,0.7594326836661034,0.0,0.0011231072500000002,1.139133467095739e-05,676.2512991906649,6.833216610229065
fine,1158.9004205341173,0.7551900976029831,0.0,0.001120273152,4.867210811565244e-06,674.123901140942,2.924334403076378
fine,1181.294631558931,0.7551900976029831,0.0,0.001124275662,8.125932019815491e-06,671.7440415416614,4.837854568710358
fine,1203.688842583745,0.7547658305679582,0.001341650166805064,0.001125136145,9.141767644717606e-06,670.8646240442928,5.963748302913104
fine,1226.0830536085589,0.7547658305679582,0.001341650166805064,0.0011290997960000002,6.919304732283746e-06,668.4902863305986,4.403978996128938
fine,1248.4772646333727,0.7551900976029831,0.0,0.0011285100360000002,4.879889488307436e-06,669.2034307183447,2.8894610496643933
fine,1270.8714756581867,0.7551900976029831,0.0,0.001127454838,3.6215874318431332e-06,669.8247175875283,2.154022169612019
fine,1293.2656866830005,0.7551900976029831,0.0,0.00112727111,8.320220617095064e-06,669.9605160794756,4.946185911397397
fine,1315.6598977078143,0.7547658305679582,0.0013416501668050641,0.0011323917409999998,4.8409876411108345e-06,666.5355086585944,3.302789180349578
fine,1338.0541087326283,0.7547658305679582,0.001341650166805064,0.0011315842959999998,5.959583279593001e-06,667.014698145391,3.4699472538876086
fine,1360.448319757442,0.7551900976029831,0.0,0.001135169691,1.0474343998921518e-05,665.3171111462226,6.123469362322922
