Frequency [Hz],repeat,VC_rms_fft [V],VC_phase [deg],VC_real [V],VC_imag [V],VR_rms_fft [V],VR_phase [deg],VR_real [V],VR_imag [V],Irms [A],XC [Ohm],C [F],VC_rms_scope [V],VR_rms_scope [V],M_C,dt_C [s],Mdt_C [s],M_R,dt_R [s],Mdt_R [s]
500.0,1,1.0117949229886787,114.84779355347365,-0.42516549815379795,0.9181303095777305,0.8698180357411586,-156.63462648815937,-0.7984881492398087,-0.3449638978562721,0.01553246492394926,65.14065397492759,4.886501236329422e-06,0.0,0.8662853127672051,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,2,1.0113089259577923,114.87526784197627,-0.4254012763064235,0.9174854210497132,0.870376824014613,-156.60362192618754,-0.798814205994379,-0.34561782373502453,0.015542443285975233,65.0675641757271,4.8919901984364356e-06,0.0,0.8662853127672051,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,3,1.0119555770661737,114.86890701424946,-0.4255713617852604,0.9181193310150765,0.8707672594497853,-156.62741801938557,-0.7993160772388787,-0.34544091940177063,0.015549415347317594,65.07997596454612,4.8910572179251825e-06,0.0,0.8662853127672051,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,4,1.012017072881287,114.90463483789472,-0.42616968544110084,0.9179095570993043,0.87056456587514,-156.59259341824284,-0.7989199566942734,-0.34584615966205434,0.015545795819198929,65.09908432165655,4.889621559206761e-06,0.0,0.8662853127672051,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,5,1.0125724519205341,114.93087845129897,-0.42682418360460167,0.9182178862767962,0.870707150119575,-156.60538630909272,-0.7991280193137829,-0.3457243844697426,0.015548341966420982,65.12414340431532,4.887740084466102e-06,0.0,0.8738843052644675,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,6,1.0123777671669287,114.8822204875898,-0.425962326435683,0.9184034189349454,0.8707848761512866,-156.59281111289698,-0.7991234505223622,-0.34593064530198137,0.015549729931272975,65.10581030290928,4.889116419914474e-06,0.0,0.8662853127672051,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,7,1.0124279147252446,114.91777735239953,-0.4265533192051995,0.91818437603236,0.8710463815990251,-156.60292717758284,-0.7994245182493458,-0.34589339183996565,0.015554399671411163,65.08948825495833,4.890342430362291e-06,0.0,0.8738843052644675,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,8,1.013181563512731,114.9265416757511,-0.42701139524360626,0.9188025625640206,0.8709324005579806,-156.54234844260085,-0.7989537979373608,-0.3466930560353836,0.015552364295678226,65.14646546662229,4.886065328392626e-06,0.0,0.8662853127672051,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,9,1.0119636994625776,114.86030961969274,-0.42543700529508655,0.9181905486093476,0.8701645478049392,-156.59843215555964,-0.7985880819777604,-0.34560586739761257,0.015538652639373915,65.12557574640215,4.8876325857491654e-06,0.0,0.8662853127672051,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,10,1.0106758922099406,114.86171118097937,-0.42491803356261687,0.9170116814128587,0.869609365897637,-156.63911849997785,-0.79832362784146,-0.34481855299119324,0.015528738676743519,65.08422308140007,4.890738048538803e-06,0.0,0.8662853127672051,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
