Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
500.0,2,1.1189160381299879,0.0016114290008961251,117.79533595960808,0.3643304035491853,0.9668354785600609,0.002739827216360975,-153.21003607290396,0.07207467165800208,0.01726492609003783,4.8925486006447384e-05,64.80966781634274,0.27699356903047784,4.911501696720118e-06,2.0991534598340964e-08
