Frequency [Hz],repeat,VL_rms_fft [V],VL_phase [deg],VL_real [V],VL_imag [V],VL_rms_scope [V],M,dt [s],Mdt [s]
500.0,1,0.16623765698705012,-85.50485759842589,0.013028805833632948,-0.16572630696148885,1.1950104163646447,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,2,0.16546359764565532,-85.18978362276913,0.013875037025218194,-0.16488082209096405,1.1950104163646447,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,3,0.1641872898869618,-84.94036174476618,0.014480107000319018,-0.16354752416861754,1.1950104163646447,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,4,0.16532611194733995,-85.24528481088247,0.013703917817959628,-0.16475717261492134,1.1950104163646447,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,5,0.16428597323062985,-85.30435057790439,0.01344891499610002,-0.16373456472523723,1.1950104163646447,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,6,0.16616580445620732,-85.50303047003534,0.01302845704463784,-0.16565426006479445,1.1950104163646447,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,7,0.16550652317895417,-85.3418351430734,0.013440914026469644,-0.1649598467655652,1.1950104163646447,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,8,0.1663126268335563,-85.73741036014974,0.012361620872469316,-0.16585258567077898,1.1950104163646447,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,9,0.16682950794083717,-85.93837485304215,0.011816429760842751,-0.1664105066018637,1.1950104163646447,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,10,0.16608084321226146,-86.28128756339943,0.010771707483117085,-0.16573115820506998,1.1950104163646447,1000,1.9999999999998318e-06,0.0019999999999998318
