stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,100.0,1,0.7125939636789699,0.00244774926,291.12212403609095
coarse,100.0,2,0.7125939636789699,0.00244585169,291.34798589483154
coarse,100.0,3,0.7125939636789699,0.00244100811,291.9260942885478
coarse,100.0,4,0.7125939636789699,0.00244352897,291.62492952926596
coarse,100.0,5,0.7125939636789699,0.00245103799,290.7315050139104
coarse,166.81005372000593,1,0.6483752320698607,0.00346205011,187.28071849597254
coarse,166.81005372000593,2,0.6483752320698607,0.00345055899,187.90440445994543
coarse,166.81005372000593,3,0.6483752320698607,0.00345970481,187.40767426046983
coarse,166.81005372000593,4,0.6427371638444221,0.00344769959,186.42493264455854
coarse,166.81005372000593,5,0.6427371638444221,0.00347002246,185.22564947444812
coarse,278.2559402207126,1,0.5260552153464155,0.00464484049,113.25581932877432
coarse,278.2559402207126,2,0.5215202565745324,0.004638921,112.42275015559274
coarse,278.2559402207126,3,0.5260552153464155,0.00463452097,113.5080019599988
coarse,278.2559402207126,4,0.5215202565745324,0.00464528287,112.26878344537336
coarse,278.2559402207126,5,0.5260552153464155,0.00464347517,113.28911991283793
coarse,464.15888336127773,1,0.35850867986955576,0.00560523942,63.95956586445968
coarse,464.15888336127773,2,0.35850867986955576,0.00558969658,64.13741331726376
coarse,464.15888336127773,3,0.35850867986955576,0.00558398711,64.20299202115382
coarse,464.15888336127773,4,0.35850867986955576,0.00559646124,64.05988793546183
coarse,464.15888336127773,5,0.3554445196781286,0.00559185538,63.564683906064936
coarse,774.263682681127,1,0.1904610605261187,0.00610797852,31.182339607526764
coarse,774.263682681127,2,0.1904610605261187,0.00611725356,31.135060637590882
coarse,774.263682681127,3,0.1904610605261187,0.0061013191,31.216374263414398
coarse,774.263682681127,4,0.1904610605261187,0.00610673428,31.188692972918858
coarse,774.263682681127,5,0.1904610605261187,0.00610727537,31.18592972926955
coarse,1291.549665014884,1,0.07133292996477857,0.00625202386,11.409574173438706
coarse,1291.549665014884,2,0.07206832398706106,0.00625936594,11.513678011140703
coarse,1291.549665014884,3,0.07206832398706106,0.00625078473,11.529484232783851
coarse,1291.549665014884,4,0.07206832398706106,0.00624861382,11.533489836800486
coarse,1291.549665014884,5,0.07206832398706106,0.00626264,11.507658748876043
coarse,2154.4346900318824,1,0.16093283094251412,0.00613382924,26.236927153602032
coarse,2154.4346900318824,2,0.16093283094251412,0.00612464128,26.276286819938313
coarse,2154.4346900318824,3,0.16093283094251412,0.00612766109,26.263337442918882
coarse,2154.4346900318824,4,0.16093283094251412,0.00611762749,26.306412282470326
coarse,2154.4346900318824,5,0.16093283094251412,0.00612640381,26.268727288238306
coarse,3593.813663804626,1,0.3185415399312609,0.00563896075,56.48940541592897
coarse,3593.813663804626,2,0.3185415399312609,0.00563828601,56.496165566326226
coarse,3593.813663804626,3,0.3185415399312609,0.00563864084,56.492610359495934
coarse,3593.813663804626,4,0.3185415399312609,0.00564168394,56.46213848896698
coarse,3593.813663804626,5,0.3213604897391742,0.00563686714,57.01047794061973
coarse,5994.8425031894085,1,0.47616046951213364,0.00472514797,100.7715467399709
coarse,5994.8425031894085,2,0.47616046951213364,0.0047349208,100.5635552578057
coarse,5994.8425031894085,3,0.47616046951213364,0.00474074762,100.43995328992722
coarse,5994.8425031894085,4,0.47187072112376427,0.00473719602,99.60970986456336
coarse,5994.8425031894085,5,0.47187072112376427,0.00472813239,99.80065746927283
coarse,10000.0,1,0.5902791731463891,0.00362371979,162.89316154502916
coarse,10000.0,2,0.5902791731463891,0.00362594798,162.7930616771808
coarse,10000.0,3,0.5902791731463891,0.00362333586,162.9104217643211
coarse,10000.0,4,0.5902791731463891,0.00362219871,162.96156572436888
coarse,10000.0,5,0.5902791731463891,0.0036123998,163.40361140159212
fine,904.0847655104188,1,0.14290599162468115,0.00619087741,23.083317946798296
fine,904.0847655104188,2,0.14290599162468115,0.0061787446,23.128645198359735
fine,904.0847655104188,3,0.14290599162468115,0.00618905248,23.090124390847166
fine,904.0847655104188,4,0.14290599162468115,0.00619214401,23.078596265509198
fine,904.0847655104188,5,0.14290599162468115,0.0061909114,23.083191212311835
fine,990.1880765114112,1,0.12023644513397784,0.00621164264,19.356626274620627
fine,990.1880765114112,2,0.12023644513397784,0.00620696414,19.37121633410594
fine,990.1880765114112,3,0.12023644513397784,0.00622082828,19.328044389287953
fine,990.1880765114112,4,0.11913335675220453,0.00622885674,19.12603897070918
fine,990.1880765114112,5,0.12023644513397784,0.00621692697,19.34017332263722
fine,1076.2913875124034,1,0.10038639638823257,0.00623810524,16.09244995492134
fine,1076.2913875124034,2,0.10038639638823257,0.00624102261,16.084927528925036
fine,1076.2913875124034,3,0.10038639638823257,0.00623929966,16.08936929761642
fine,1076.2913875124034,4,0.10038639638823257,0.00623216759,16.10778191352081
fine,1076.2913875124034,5,0.0995283919239253,0.00622939831,15.977207905321004
fine,1162.3946985133957,1,0.08494233703177316,0.00625043176,13.58983511753005
fine,1162.3946985133957,2,0.08494233703177316,0.00624105521,13.610252461101553
fine,1162.3946985133957,3,0.08494233703177316,0.00625008205,13.59059550774588
fine,1162.3946985133957,4,0.08494233703177316,0.00624097884,13.61041900788966
fine,1162.3946985133957,5,0.0858003362281349,0.00625280803,13.721888760454222
fine,1248.498009514388,1,0.07574527829463694,0.00625974592,12.100375839956925
fine,1248.498009514388,2,0.0764806722815641,0.00626008539,12.217193139846948
fine,1248.498009514388,3,0.07574527829463694,0.00625132676,12.116672380542292
fine,1248.498009514388,4,0.07500988427235446,0.00625965511,11.983069826406851
fine,1248.498009514388,5,0.07500988427235446,0.00625268091,11.996435665282407
fine,1334.6013205153804,1,0.0704695570397225,0.00624749716,11.279646110270903
fine,1334.6013205153804,2,0.06985677876276565,0.00625848863,11.161924690237178
fine,1334.6013205153804,3,0.06924399518250794,0.00627075369,11.04237203462985
fine,1334.6013205153804,4,0.06985677876276565,0.00625921274,11.160633399842814
fine,1334.6013205153804,5,0.0704695570397225,0.00626139157,11.25461588720325
fine,1420.7046315163725,1,0.0710823353520347,0.00624886295,11.37524313155799
fine,1420.7046315163725,2,0.0710823353520347,0.00624697283,11.378684890491945
fine,1420.7046315163725,3,0.0704695570397225,0.0062578721,11.260945560028706
fine,1420.7046315163725,4,0.0710823353520347,0.00624790229,11.376992157160432
fine,1420.7046315163725,5,0.0710823353520347,0.00626735436,11.341681237254106
fine,1506.8079425173648,1,0.07795144979023805,0.00624821242,12.475800204986957
fine,1506.8079425173648,2,0.07721606103590106,0.00625794474,12.33888508831752
fine,1506.8079425173648,3,0.07721606103590106,0.00624845363,12.357627279999685
fine,1506.8079425173648,4,0.07721606103590106,0.00624992419,12.354719623551317
fine,1506.8079425173648,5,0.07721606103590106,0.00625988608,12.335058505713425
fine,1592.9112535183572,1,0.08580034149608043,0.00622974196,13.772695891256534
fine,1592.9112535183572,2,0.08580034149608043,0.0062391581,13.75191013288803
fine,1592.9112535183572,3,0.0866583459603877,0.00623636181,13.895657211778689
fine,1592.9112535183572,4,0.08580034149608043,0.00623771176,13.755098792202034
fine,1592.9112535183572,5,0.08580034149608043,0.00622913055,13.774047727428098
fine,1679.0145645193495,1,0.0960963740313409,0.0062257275,15.435364627080272
fine,1679.0145645193495,2,0.09695437849564816,0.00621812791,15.592213588872307
fine,1679.0145645193495,3,0.0960963740313409,0.00621575443,15.460130401474196
fine,1679.0145645193495,4,0.0960963740313409,0.00621447526,15.463312670962488
fine,1679.0145645193495,5,0.0960963740313409,0.00622600224,15.434683497855744
